GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT            P
83988        8  102688770  103172135    847      46  7875    -0.053717      0.52142
50484        8  103206729  103286346    135      15  7868      -1.1334      0.87148
51366        8  103254501  103459947    277      18  7994       -1.046      0.85221
4956         8  103528848  103583245    223      28  7760       -1.024      0.84708
101927245    8  103633635  103708156    148      17  7910      -1.3345      0.90898
7071         8  103651005  103703130     87      10  7903      -2.2688      0.98836
51582        8  103828536  103911905    159       9  8109        2.048     0.020281
528          8  103998248  104095285    238      16  7978     0.093029      0.46294
79870        8  104117921  104252533    404      36  7973     -0.84034      0.79964
8323         8  104275661  104355094    170      13  8006      0.25837      0.39806
115908       8  104348743  104405233    175      16  7961      0.55703      0.28875
25879        8  104391942  104465681    180      11  7949      0.79705      0.21271
81034        8  104400866  104462563    154      10  7967      0.80247      0.21114
9699         8  104477426  105276656   2002      22  8065      -1.2181      0.88841
81501        8  105317024  105378917    145      17  7896      0.12335      0.45091
1807         8  105381652  105514281    228      25  7510       1.2074      0.11363
29967        8  105491459  105636252    156       8  8059      0.68428       0.2469
23414        8  106295917  106826767    883      63  7869      0.47871      0.31607
55074        8  107247406  107774922    953      41  7877      0.51075      0.30476
137735       8  107761711  107817472     96      12  7909      0.40994      0.34093
284          8  108251710  108545254    633      40  7920      0.97483      0.16482
340419       8  108901544  109130913    392      21  7875      -0.8376      0.79887
3646         8  109203972  109295959    183       7  8084     -0.05242       0.5209
9694         8  109420853  109509136    211      10  7898      0.28923       0.3862
157753       8  109781165  109834770     46       2  7932      0.27052      0.39338
7201         8  110064653  110141813    170      12  7991     -0.42936      0.66617
84955        8  110243148  110381486    237      13  8033    -0.094616      0.53769
56943        8  110311552  110368189     88      10  7989      -0.3961      0.65398
93035        8  110339706  110553500    382      11  7995     0.015622      0.49377
9166         8  110516929  110588225    108       7  7934      0.13597      0.44592
55638        8  110576405  110739020    292      16  7940     0.061459       0.4755
27012        8  110969233  111022963     41       3  7279      0.30999      0.37828
114788       8  113225157  114484242   2011      42  7859    -0.019008      0.50758
7227         8  116410724  116748299    330      11  7574     -0.90608      0.81755
8667         8  117647055  117803258    210      13  7671      -0.6047      0.72731
84294        8  117743742  117802449     83       8  7611     -0.19353      0.57673
5885         8  117848173  117922105    102      10  7731      -1.2606      0.89628
441376       8  117915464  117966239    129      12  7786     -0.20661      0.58184
169026       8  117927512  118198953    404      28  7873          0.3      0.38209
90390        8  118497532  118562510    102      10  7795     0.019596      0.49218
2131         8  118801602  119159058    510      34  7768      -1.1427      0.87342
401474       8  119191694  119669184    895      55  7757       1.7821      0.03737
4982         8  119925796  119999383    150      16  7953     -0.05947      0.52371
10584        8  119929527  120129207    381      18  7780      0.17802      0.42935
114569       8  120185610  120267913    133      14  7706      -1.1255      0.86981
4856         8  120393552  120446678    105       2  7828     -0.72221      0.76492
5168         8  120559317  120720644    263      19  7987       1.0736      0.14151
6873         8  120733014  120880074    320      14  8043       1.8761     0.030324
79075        8  120836181  120903170    190      14  7956       1.9636     0.024786
64798        8  120850900  121073157    692      21  8001       2.8099    0.0024777
7373         8  121102347  121394273    439      29  7859       1.5628     0.059048
28998        8  121398083  121492647     97       5  7407      0.79583      0.21306
27085        8  121422638  121545875    166       4  7545      0.93221      0.17561
6641         8  121537985  121860599    618      37  7632       1.0401      0.14916
3037         8  122614356  122688675    173      17  7519       1.1322      0.12877
22882        8  123757510  123996755    361      55  7521       1.3638     0.086316
79139        8  124015404  124089663    137      18  7771      -0.7597      0.77628
93594        8  124049920  124174393    242      25  7913     0.016928      0.49325
84985        8  124159752  124232318    169      11  7987       1.3281     0.092079
84933        8  124222196  124288656      9       4  8208       1.0654      0.14335
100533106    8  124228429  124321727     14       5  7973      0.52664      0.29922
11244        8  124250690  124322781     13       4  7884      0.58156      0.28043
29028        8  124322090  124443705    124      10  7829       1.5492     0.060666
55093        8  124393965  124464261    258       9  8027       1.2138      0.11241
114907       8  124500127  124588493    224      36  7589       1.5419      0.06155
340359       8  124647743  124701041    144      20  7853       1.1632      0.12238
312          8  124683034  124784647    207      28  7630       0.7251       0.2342
157769       8  124745679  124837692    113      13  7277      0.53858      0.29509
654463       8  124829227  125142412    488      32  7908       1.1203      0.13129
157378       8  125313159  125419940    237      13  7966       1.2032      0.11444
55039        8  125428048  125475267    114      15  7499       1.2173      0.11174
11236        8  125452008  125510859     84       8  8018      0.70854       0.2393
83940        8  125490735  125586329    176      18  7826      0.30226      0.38123
4715         8  125516343  125590751    167      17  7703      0.20975      0.41693
9788         8  125553025  125775730    597      57  7740      0.68747      0.24589
137209       8  125950539  126001631     84      13  8070      0.60001      0.27425
6713         8  125975720  126044525     77       6  7842     -0.27094      0.60678
9897         8  126026502  126139061    134      10  7779      -1.0955      0.86335
286053       8  126069083  126389367    475      34  7969     -0.66678      0.74754
10221        8  126407563  126460647     37       9  6723     -0.61175      0.72965
157638       8  127554683  127605717     85      13  7324      0.20908      0.41719
5462         8  128392131  128439455    120      15  7751      0.86185      0.19439
4609         8  128713315  128763680     13       4  7282      -2.2571        0.988
56169        8  130750442  130834134    216      19  7673     -0.78965      0.78513
51571        8  130841839  131063897    326      25  7840      0.30003      0.38208
50807        8  131054350  131490906    839      25  7942      0.28342      0.38843
114          8  131782546  132088012    732      44  7941     -0.87007      0.80787
23167        8  132881356  133035889    292      14  7963      0.53562      0.29611
729330       8  133026467  133106627    160      17  7930     -0.98831       0.8385
10086        8  133063733  133152512    262      20  7874     -0.82388        0.795
3786         8  133123105  133528004   1059      73  7797     -0.43351      0.66768
23639        8  133574201  133722863    196      16  7995     -0.35387      0.63828
137835       8  133712191  133807914    223      15  8046     -0.34746      0.63588
51105        8  133752604  133871052    230      13  8038      -0.8951      0.81463
7038         8  133844149  134157146    839      40  7905     0.029591       0.4882
6503         8  134038973  134150604    353      17  8039    -0.039179      0.51563
8840         8  134168282  134253933    190      32  7737      -1.7925      0.96347
10397        8  134239414  134344835    293      31  7675      0.42193      0.33654
6482         8  134457091  134619697    450      66  7501      0.64392      0.25981
57623        8  135480031  135760292    737      38  7975      0.60157      0.27373
10656        8  136434702  136679068    336      14  7924     -0.93269      0.82451
51059        8  139132266  139544065    775      64  7621     -0.59974      0.72566
169044       8  139590478  139961236    830      73  7568     -0.22832       0.5903
51305        8  140603081  140750299    255      32  7355      0.88909      0.18698
83696        8  140730324  141503678   1467     111  7622     -0.59957       0.7256
54108        8  141486397  141537252     24       4  6893      0.78735      0.21554
27161        8  141531264  141680646    289      20  7620       -1.432      0.92393
5747         8  141658481  142046412    440       8  7496      -1.4805      0.93062
22898        8  142103720  142215903    196      27  7387     -0.18818      0.57463
57210        8  142207273  142345241    357      34  7626    -0.015811      0.50631
2843         8  142356585  142412365     52       9  6664      -1.5365       0.9378
11156        8  142367093  142452554    106      14  7302      0.35788      0.36022
389690       8  142433929  142552330    401      30  7576      0.63038      0.26422
203062       8  143283441  143519543    581      20  7712       1.3086     0.095343
575          8  143510377  143636369    103      18  6887      0.51968      0.30164
23237        8  143682405  143730833    133      11  7320      0.82423       0.2049
8000         8  143716726  143774145    193      11  7591      0.66144      0.25417
8629         8  143728874  143786412    164      10  7710      0.38413      0.35044
54742        8  143746529  143795588    101       5  7899     -0.88518      0.81197
51337        8  143773621  143828350     93       5  7872     -0.84125       0.7999
57152        8  143812362  143858829     84       7  7582      -0.8803      0.81065
137797       8  143821628  143868952     84       8  7526      -1.2898      0.90144
66004        8  143835756  143894640    112       7  7726      -1.5278      0.93672
8581         8  143856298  143903008     85       6  7834      -1.4387      0.92488
2765         8  143881217  143938262    142      12  7858      -1.4217      0.92244
1584         8  143943773  143996236    154       7  7765      0.53616      0.29592
1585         8  143981975  144034259     91       5  7514      0.60693      0.27195
4061         8  144064902  144113827     53       3  6968     -0.99016      0.83895
286122       8  144085679  144145720     86       8  6521     -0.37385      0.64574
101928108    8  144127062  144174895    112       5  6778     -0.11688      0.54652
4062         8  144229331  144277053     96      11  7201      0.43048      0.33342
338328       8  144260068  144309044    117      14  7230       1.8421     0.032728
286128       8  144293991  144354875    146       9  7751       1.7984     0.036059
2738         8  144298524  144369101    169       8  7802       1.8213     0.034281
79943        8  144336651  144392122    169       7  7910       1.6935     0.045181
116447       8  144381494  144477147    235      15  7835       1.3386     0.090357
114822       8  144416025  144476390     98       7  7605      0.64822      0.25842
389692       8  144500230  144547602     97       7  7248      0.31673      0.37572
23144        8  144509825  144659449    355      22  7545      0.23223      0.40818
79792        8  144600383  144655232    167      13  7681        0.392      0.34753
642475       8  144638362  144689928    167      18  7331    -0.025615      0.51022
84948        8  144645074  144692485    152      16  7399    -0.083923      0.53344
93100        8  144646955  144695881    156      17  7361      0.04393      0.48248
1936         8  144651867  144714845    139      14  7341      0.13516      0.44624
65263        8  144676083  144726784     89      14  7249      0.42332      0.33603
9831         8  144683183  144745900     93      14  7377      0.28432      0.38808
7264         8  144684788  144735358     77      13  7395       0.4556      0.32434
286075       8  144731622  144787672     76       8  6842    -0.092597      0.53689
225689       8  144763507  144814633     52       8  6618       0.7113      0.23845
100130274    8  144778864  144825279     30       3  6598       1.4307     0.076259
286077       8  144796103  144857710     31       1  6693        1.401     0.080614
23513        8  144863090  144932890     63       5  7495       1.0525      0.14628
22827        8  144888514  144946556     37       4  7582      0.96667      0.16686
340371       8  144905755  144959200     31       6  7192      0.65704      0.25558
83481        8  144929492  144987632     38       8  7043     -0.94953      0.82883
5339         8  144979321  145085913    150       3  7774     -0.36322      0.64178
2907         8  145029226  145077596     56       2  7790     -0.37276      0.64533
84875        8  145041320  145095635     51       2  7879     -0.30769      0.62084
375686       8  145051582  145112015     38       2  7963     -0.13802      0.55489
392275       8  145067853  145116170     30       2  7810     0.011729      0.49532
26873        8  145096167  145150584     40       1  7558      0.52344      0.30034
54512        8  145098522  145145551     32       1  7416      0.63335      0.26325
8733         8  145102064  145151119     40       1  7558      0.52344      0.30034
1537         8  145114960  145162428     46       1  7502      0.34613      0.36462
84232        8  145124305  145172515     46       1  7495      0.18603      0.42621
81858        8  145143536  145194140     53       1  7266     -0.14248      0.55665
51236        8  145157672  145205620     35       1  6943     -0.24163      0.59547
727957       8  145167919  145326843     40       3  7131     -0.67906      0.75145
23246        8  145476056  145550120     41       3  6798      -0.8471      0.80153
3297         8  145480270  145548385     41       3  6798      -0.8471      0.80153
8694         8  145528246  145585582     25       5  6950      0.37672      0.35319
83482        8  145544228  145594943     30       5  6924      0.13226      0.44739
79581        8  145547217  145594946     24       4  7088      0.41063      0.34067
203054       8  145562704  145628457     48       5  6967     -0.26112        0.603
340393       8  145566886  145614269     37       4  6986    -0.028652      0.51143
26233        8  145569088  145617183     34       4  6883     -0.18351       0.5728
29894        8  145608446  145669733     76       4  7432      -1.7743      0.96199
55630        8  145627798  145677279     64       3  7548      -1.5553      0.94007
51160        8  145638984  145688946     67       3  7723      -1.3913      0.91794
4796         8  145644163  145704871     68       4  7753     -0.91875      0.82089
90990        8  145656432  145709499     57       5  7668     -0.84992      0.80232
50626        8  145665315  145726031     41       3  7490     -0.54416      0.70683
84988        8  145668365  145737504     40       2  7681     -0.29484      0.61594
8928         8  145689115  145736718     22       2  7496     0.070051      0.47208
2875         8  145694465  145742555     27       2  7586       0.0495      0.48026
113655       8  145698161  145746596     29       2  7636     0.010843      0.49567
9684         8  145708349  145760562     23       1  7485     -0.21778       0.5862
9401         8  145726667  145778210     14       1  7666     -0.23701      0.59367
441381       8  145737761  145787416      9       1  7124     -0.11148      0.54438
414919       8  145741599  145789485      6       1  7076     -0.22812      0.59022
80728        8  145744563  145873891     15       2  7396       0.2192      0.41325
90987        8  145936294  146016285     69       2  7907     -0.62457      0.73387
80778        8  145988499  146047725     86       3  7878      -0.9916       0.8393
340385       8  145989261  146045461     80       3  7869      -1.0094      0.84362
6132         8  146005152  146052805     76       3  7847       -1.003      0.84207
7553         8  146017855  146082893     94       3  7834      -1.0505      0.85326
28991        8  146065551  146113932     43       1  7879     -0.71507      0.76272
58500        8  146092336  146162453     52       6  7621     -0.35189      0.63754
7564         8  146145744  146211274    107       8  7481     -0.48437      0.68594
65265        8  146242823  146291416     75       1  7961       1.0106       0.1561
55871        9     111038     214077     59       5  7679     -0.27302      0.60758
81704        9     179865     475259    966      48  7658      -1.0989      0.86409
157983       9     203108     250893    176      14  7780     0.032103      0.48719
23189        9     435294     756106   1238      43  7481     -0.76985      0.77931
1761         9     806690     979090    511      38  7342       1.0495      0.14697
58524        9     941968    1001732    120      11  7469      0.29015      0.38585
10655        9    1014858    1067554    171      21  7504      0.85734      0.19563
6595         9    1980342    2203624    472      65  7344     -0.48723      0.68695
7436         9    2586679    2664485    184      25  7543       0.3287      0.37119
169522       9    2682526    2740037    158      23  7458      0.05951      0.47627
9933         9    2794152    2879130     87      10  7378        1.512     0.065266
5991         9    3208297    3560992    451      21  7587       1.5969     0.055139
169792       9    3814128    4335036   1578     121  7634     -0.10577      0.54212
6505         9    4455427    4597469    314      37  7471     -0.22834      0.59031
55064        9    4543386    4701674    377      34  7426      -1.3512      0.91169
403313       9    4627294    4675274    185      18  7402     -0.61599      0.73105
55664        9    4644566    4716594    212      19  7492     -0.21889      0.58663
50808        9    4699556    4777043    262      27  7356       1.0484      0.14723
10171        9    4757834    4871066    339      25  7486     0.075987      0.46971
3717         9    4950245    5139948    346      12  7654      -0.2044      0.58098
11172        9    5153863    5220618    125       3  7844      -0.1753      0.56958
3641         9    5196419    5243967     62       2  7646    -0.035934      0.51433
6019         9    5289864    5339611     72       9  7172       1.1021      0.13521
6013         9    5297637    5374873    154      14  7461       1.4049     0.080028
55848        9    5347966    5473381    298      22  7688      0.44016      0.32991
29126        9    5415503    5480567    118      18  7593      -1.0527      0.85377
80380        9    5475512    5581282    217      23  7523       -1.178      0.88059
57589        9    5594031    5786557    273      11  7646    -0.067024      0.52672
79956        9    5774572    5868081    145       9  7382      0.44796      0.32709
2315         9    5855895    5919822    107      11  7495      0.67425      0.25008
158358       9    5909008    6043479    176       8  7703     -0.37281      0.64536
26953        9    6001019    6050640     60       5  7900     -0.50327      0.69261
90865        9    6180149    6267983    161      18  7802     -0.86459      0.80637
89882        9    6293349    6341900     65       7  7226       -1.192      0.88337
115426       9    6378151    6517054    215      13  7546      -1.4065      0.92021
2731         9    6522464    6680692    508      36  7528     0.071822      0.47137
23081        9    6685863    7185648   1667      79  7690      0.65186      0.25725
90871        9    7786490    7834806     86      14  7459       0.3734      0.35443
5789         9    8304246   10647723   6713     336  7620        2.062     0.019605
7306         9   12658385   12720285    191      15  7569      0.10853      0.45679
286343       9   12739989   12833059    222      24  7363      0.41472      0.33917
8777         9   13095700   13314660    189      16  7378     -0.57463      0.71723
4781         9   14071842   14433982    477      83  7279       -0.438      0.66931
340481       9   14601069   14728480    333      26  7632       1.0707      0.14215
9350         9   14709731   14757715    143      16  7747       1.1348      0.12823
158326       9   14724664   14945993    545      55  7629      0.55362      0.28992
158219       9   15160842   15342358    458      50  7529      0.77568      0.21897
6619         9   15387694   15476747    172      11  7752     -0.12562      0.54998
11168        9   15454064   15546003     88      10  7120     -0.50086      0.69177
203238       9   15517872   15981897    853      11  7694     -0.12974      0.55161
100129385    9   16193933   16311311    413      47  7608      0.43771       0.3308
54796        9   16399501   16905786   1103      57  7539       1.0597      0.14465
54875        9   17099989   17513921    958      24  7769       1.3608     0.086794
6456         9   17543953   17807122    741      38  7764       1.4271     0.076773
92949        9   18439079   18920948   1333     102  7676      0.84863      0.19804
158297       9   18917891   19068256    546      22  7686    -0.079476      0.53167
10670        9   19014372   19061023    152      14  7837     0.056007      0.47767
54801        9   19043135   19137940    229      21  7851      0.35184      0.36248
123          9   19105759   19162604    133      20  7581      0.40833      0.34151
55667        9   19195763   19384137    357      16  7741      0.86334      0.19398
6194         9   19366253   19415272     73       8  7680       1.7142     0.043243
340485       9   19373925   19462618    141      11  7625       1.8085     0.035265
25769        9   19497450   19824059    612      40  7614     -0.87655      0.80963
4300         9   20331663   20657514    313      27  7478      0.13043      0.44811
54914        9   20623309   21005954    707      29  7898      0.62183      0.26703
401494       9   20993620   21066635    168      18  7916      0.32174      0.37382
3456         9   21067104   21112943    106      16  7692      0.23233      0.40814
3467         9   21130631   21177144    106      15  7385     -0.58083      0.71932
3452         9   21155636   21201659    126       5  7642     -0.98091      0.83668
3441         9   21176617   21222598    155       7  7176       -1.492      0.93215
3444         9   21191468   21237204    165       8  7159      -1.4927      0.93224
3446         9   21196180   21242142    156       7  7145      -1.4692      0.92911
3449         9   21206372   21252310    152       7  7252       -1.345      0.91069
3451         9   21217242   21263221    133       6  7584      -1.3817      0.91646
3448         9   21229201   21274978    119       7  7537      -1.0431      0.85155
3442         9   21294613   21340312     55       3  7816     -0.23613      0.59334
55958        9   21321018   21370429     64       5  7257     -0.50837       0.6944
3443         9   21340317   21385886     64       6  7361     -0.43914      0.66972
3447         9   21357371   21403075     62       6  7610      0.13564      0.44605
3445         9   21374146   21420184     84      11  7553     0.086342       0.4656
3440         9   21374254   21420396     84      11  7553     0.086342       0.4656
3439         9   21405453   21451315    109      15  7606      0.29646      0.38344
338376       9   21470838   21517312     99       9  7828       1.4351     0.075636
4507         9   21767635   21951040    271      15  7550      0.13024      0.44819
1029         9   21957751   22029490     84      11  7500     -0.26252      0.60354
1030         9   21992902   22044312     79       7  7518      0.15009      0.44035
63951        9   22411840   22462472    129       9  7929     0.089281      0.46443
1993         9   23680097   23861342    280      27  7773      0.10784      0.45706
100129669    9   24533193   24580889     28       6  7141       1.3518     0.088218
286319       9   25666387   25713856     80      11  7025      0.89764      0.18469
100506422    9   26031673   26128406    161      19  7577      -1.6282      0.94825
79886        9   26830683   26927826    146      13  7301     -0.85251      0.80303
9373         9   26893368   26982468    140      10  7445     -0.89828      0.81548
80173        9   26912037   27072931    196      13  7368     -0.29034      0.61422
64922        9   26983134   27040691     55       8  7246      0.09662      0.46151
7010         9   27074147   27240172    632      53  7848      -0.7306      0.76749
54586        9   27274652   27332137    126      15  7816      0.52242      0.30069
79817        9   27315207   27565223    511      41  7645     -0.72229      0.76494
56832        9   27489312   27536496     93       6  7955      -1.3583      0.91282
203228       9   27536543   27608864    174      19  7697      -1.7955      0.96371
158038       9   27938084   29247998   3314     114  7816      0.85034      0.19757
48           9   32349601   32460834    230      25  7878      0.41216      0.34011
23586        9   32445300   32561322    194      15  7886    -0.032289      0.51288
10210        9   32530542   32587626     65       8  7737     -0.40791      0.65833
4712         9   32543524   32608182     69      11  7706     -0.53582      0.70396
138474       9   32619452   32670667     41       3  7576       1.5041     0.066278
401498       9   32748497   32799199     84       7  8013     -0.28409      0.61183
54840        9   32962604   33036639    235       6  8090    -0.093322      0.53718
3301         9   32990209   33049905    212       7  8044     -0.17354      0.56889
55234        9   33031850   33111714    189      15  7889      -1.2635       0.8968
2683         9   33100636   33202356    219      20  7903      -1.6533      0.95086
27290        9   33205196   33258565    143      10  7896       1.4979     0.067084
51510        9   33229877   33292067     91       5  7904        1.864     0.031162
573          9   33242469   33299759     57       4  7873       1.7304     0.041775
4799         9   33255418   33381155    102       8  7901       1.7068     0.043932
364          9   33374948   33437643    153      21  7541       1.9009     0.028658
360          9   33431152   33482631    122      18  7903      0.24552      0.40303
65083        9   33451351   33508941    120      11  8011     -0.89374      0.81427
441459       9   33489347   33612658    106      14  7598      0.26659      0.39489
5646         9   33715464   33809229    200      19  7803       2.3546    0.0092715
54926        9   33782162   33930401    285      13  8115       1.5439     0.061308
55833        9   33911691   34083947    405      18  8102       1.9039     0.028464
25853        9   34076381   34161771    195      17  7818       1.9974      0.02289
51271        9   34144003   34262521    205      14  7710      0.53939      0.29481
347240       9   34242378   34364198    203      15  7592      0.58558      0.27908
318          9   34294504   34353711    109      11  7695      0.56676      0.28544
57462        9   34358907   34411894     92      13  7948      0.21497      0.41489
84688        9   34369017   34432898    131      15  7962      0.07765      0.46905
203259       9   34388182   34493568    179      19  7999     -0.60335      0.72686
27019        9   34423750   34530987    150      15  7990     -0.99149      0.83928
375704       9   34511040   34558037     70      11  7691     -0.99734       0.8407
1271         9   34541425   34625713    134      16  7712    -0.068042      0.52712
138716       9   34600482   34647110     48       7  7759     -0.14691       0.5584
11258        9   34603542   34655520     48       6  7764     -0.20969      0.58304
138715       9   34611455   34663011     48       7  7749     -0.24396      0.59637
2592         9   34611586   34660595     47       6  7735     -0.22076      0.58736
3590         9   34617182   34671899     61       7  7843     -0.42204       0.6635
10280        9   34624719   34672805     54       7  7818     -0.47129      0.68128
10850        9   34651893   34697689     82       7  7772      -1.6305      0.94851
6363         9   34679567   34726274     68      12  7435     -0.91934      0.82104
6366         9   34699002   34745164     67       6  7748      0.12637      0.44972
259308       9   34713050   34764535     81       5  7874      0.18716      0.42577
23349        9   34922484   34992541     76      10  7477      -1.1703      0.87906
25822        9   34954638   35008430     41       8  7327     -0.46025      0.67733
138724       9   35006102   35055988     55       6  7446     -0.12371      0.54923
7415         9   35046065   35107739     72       7  7375      0.42457      0.33557
2189         9   35063833   35115043     54       8  7310      0.32252      0.37353
84720        9   35077028   35131598     72      10  7469      0.55484       0.2895
30968        9   35089888   35138184     66       7  7509      0.59496      0.27594
80256        9   35094118   35151338     98       8  7494      0.55733      0.28865
10497        9   35126976   35415334    308      15  7854       1.3192     0.093555
9853         9   35455007   35571895    124      15  7836       1.0705       0.1422
730112       9   35551827   35598896     46       6  7921      0.55312      0.29009
7016         9   35570281   35620038     52       6  7835      0.53796       0.2953
971          9   35599976   35653862     70      12  7635       0.6534      0.25675
203260       9   35623279   35671500     94      12  7873      0.19726      0.42181
768          9   35638915   35691156    114      14  7820     0.023921      0.49046
27240        9   35639295   35685947    101      12  7808      0.15143      0.43982
84904        9   35648872   35710863    107      12  7893     -0.32726      0.62826
7169         9   35671990   35725583     60       8  7797     -0.25197      0.59947
7094         9   35687334   35767392     59       7  8025       0.9675      0.16665
10488        9   35697317   35747005     30       5  8004      0.25283       0.4002
9827         9   35714277   35763264     29       6  8019       1.4166     0.078305
57704        9   35726863   35784925     47       8  7930       1.5166     0.064683
692094       9   35742987   35789274     48       7  7929       1.4003      0.08071
4882         9   35754962   35819728     76       8  7945      0.92497      0.17749
51754        9   35794222   35864844     84       8  8039      0.97008        0.166
26206        9   35797782   35847269     60       6  8066      0.83971      0.20054
84681        9   35802957   35850481     52       6  8074       1.0825      0.13952
392307       9   35807014   35868372     78       9  8024       1.2221      0.11084
392309       9   35859460   35905398    102      14  7825       0.9735      0.16515
646962       9   35871189   35917138    105      17  7764      0.62627      0.26557
56656        9   35947105   35993151    170      18  7893      -0.8754      0.80932
8434         9   36001910   36134452    273      19  7764      -1.3803      0.91625
152007       9   36101730   36173910    180      23  7698     -0.96854      0.83361
881          9   36130990   36181331    147      19  7672     -0.83171      0.79721
1211         9   36155853   36222059    145      15  7949     -0.64687      0.74114
10020        9   36204438   36312053    228      19  7724      -1.0032      0.84213
152006       9   36326395   36522568    163      13  7752     -0.14618      0.55811
9833         9   36537859   36687680    172       3  8050      -1.1146       0.8675
5079         9   36823272   37069476    568      45  7804      0.77222      0.21999
84186        9   37085161   37368146    271       9  8046     -0.61263      0.72994
9380         9   37387693   37446990    151      16  7742     -0.36604      0.64283
9925         9   37428099   37500407    153      11  7785       -1.547      0.93907
64425        9   37450945   37513694    166       9  7792      -1.5704      0.94184
26267        9   37500889   37611250    232      21  7850      -1.2864      0.90085
401505       9   37578410   37627636     88       7  7954       -1.113      0.86714
22844        9   37616052   37756901    369      36  7846     -0.59314      0.72346
158234       9   37718797   37788969    134      12  7919     -0.18049      0.57162
79269        9   37765551   37877666    232       5  8003    -0.020598      0.50822
51010        9   37769711   37820089    103       5  8201    -0.071738      0.52859
92014        9   37867572   37939350     80      10  8089     -0.62807      0.73502
6461         9   37905895   38104210    338      13  7993      -1.3941      0.91835
219          9   38357661   38408662    170      35  7410       1.3345     0.091021
347252       9   38396525   38459444    199      20  7936      -1.2315      0.89093
253650       9   38533190   38655626     95      12  7587    -0.060148      0.52398
79937        9   39060196   39323300      3       1  6806      0.32392        0.373
5239         9   70936815   71155977    108      13  7721       1.4712     0.070619
169693       9   71141496   71190783     66      10  7620     -0.46584      0.67933
8395         9   71285188   71634092    574      28  7810       1.7903     0.036699
116224       9   71359964   71408609     84       9  7768       1.5827     0.056747
2395         9   71615479   71725094    280      15  7741     -0.75287      0.77423
5568         9   71617426   71670600     97      15  7503     -0.39621      0.65402
9414         9   71679875   71880124    565      27  7857      0.86504      0.19351
9413         9   71904287   72017372    258      19  7850      -1.7096      0.95633
320          9   72032448   72322275    462      24  7831      0.20134      0.42022
375743       9   72314438   72409916    126      11  7677      0.95854       0.1689
138255       9   72400731   72531148    286      24  7975       1.4803       0.0694
256691       9   72623435   72851899    531      16  7995      0.88803      0.18726
23137        9   72838878   72979789    285      10  8027      0.87072      0.19195
687          9   72989513   73064573    111       9  7808     0.080552       0.4679
80036        9   73133979   74096782   1989      82  7933     -0.17745      0.57042
23670        9   74288282   74419373    323      13  7688    0.0085356      0.49659
51104        9   74467368   74561148     32       2  7508     -0.45737       0.6763
138241       9   74491190   74598373     40       2  7553     0.079709      0.46823
138240       9   74656275   74722728    115      12  7606      0.91426      0.18029
9615         9   74694511   74877140    329      21  7887      0.24926      0.40158
7763         9   74956341   75015163     87       5  7970    -0.072699      0.52898
117531       9   75101717   75461267    747      20  8044      -1.0926      0.86272
216          9   75505578   75688633    183      14  7655     -0.91754      0.82057
301          9   75731721   75795309    110      12  7606      0.16805      0.43327
6096         9   77077252   77313534    335      24  7776       1.0384      0.14954
140803       9   77327411   77538010    315      29  7822      -1.0129      0.84444
55071        9   77551499   77602802     64       6  7827     -0.40211       0.6562
138199       9   77585936   77678326    162      16  7896      0.11592      0.45386
54981        9   77666116   77738133    204      23  7875     -0.22076      0.58736
26578        9   77668398   77772114    290      25  7846     -0.34914      0.63651
5125         9   78470560   78987255   1271     142  7647     -0.47838      0.68381
55312        9   78990433   79044444    136      11  7748      0.75074       0.2264
2650         9   78999752   79132332    372      22  7732      0.43605       0.3314
158471       9   79216292   79556136    677      53  7657      -0.3356      0.63141
442425       9   79599571   79645869    134      11  7955       2.2996     0.010735
23230        9   79757269   80042399    600      17  8064      -1.0123      0.84431
9630         9   80027995   80298232    456      59  7461       1.9627     0.024839
2776         9   80325189   80681219    413      14  7612       1.3966     0.081261
84131        9   80815978   80896799     97      11  7840       1.2155       0.1121
29968        9   80876991   80955009    169      19  7786     -0.40979      0.65902
7091         9   82151878   82351658    229      20  7915      0.49604      0.30993
7088         9   84188598   84338596    313      50  7414     -0.32881      0.62885
389761       9   84508343   84559913     17       2  7478      0.25384      0.39981
389762       9   84523415   84575009      9       1  7730      0.46236      0.32191
389763       9   84568687   84620171     20       2  7966   -0.0069243      0.50276
158158       9   85584500   85713043    125       5  7860     -0.67391      0.74982
257019       9   85847905   86188348    996      70  7768     -0.71864      0.76382
414328       9   86202964   86269045    123      16  7838     -0.38475      0.64979
29979        9   86264878   86358168    197      14  7977     -0.45204      0.67438
80318        9   86344336   86479431    195       8  8062     -0.28388      0.61175
55582        9   86441613   86571428    168       8  8001     -0.11449      0.54558
84267        9   86543226   86606665     74       7  8074     -0.10225      0.54072
80010        9   86560321   86628989     73       6  7998     0.099822      0.46024
3190         9   86572998   86630692     60       5  7990      0.14374      0.44285
64078        9   86880765   87018413    337      27  7818     -0.75914      0.77611
4915         9   87248417   87651985    608      44  7831     -0.16051      0.56376
23287        9   88151454   88391944    193      16  7376      -1.0819      0.86035
60560        9   88521009   88648350     93      10  7810      0.70554      0.24024
51280        9   88619018   88750116    210      15  7119     0.054804      0.47815
389766       9   88825180   88909572    117      12  7781      0.81798      0.20668
81689        9   88869461   88932676     87       5  7787      0.65759       0.2554
79670        9   88892648   89004402    175      10  7629      0.50063      0.30832
