GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT            P
10632       11  118237104  118290562     42       4  8005      0.35045        0.363
4297        11  118272205  118407539     93       8  7868     -0.88764      0.81263
143941      11  118363210  118411740     51       4  7894      -1.6863      0.95413
84866       11  118366803  118427313     63       4  7900      -1.7338      0.95852
56912       11  118405243  118471791     96       2  7972     -0.80369      0.78921
372         11  118408078  118483748     97       3  7882     -0.79263        0.786
23187       11  118442213  118538748    106      10  7880     0.066501      0.47349
11181       11  118518942  118585381    207       5  8054      0.86817      0.19265
1656        11  118608472  118696972    149      10  8036     -0.83073      0.79694
643         11  118719475  118776980    101      12  7611      -0.2186      0.58652
283149      11  118756849  118831327     73      12  7379       1.2181       0.1116
7379        11  118792008  118839269     81      11  7485       2.0132     0.022048
283150      11  118807417  118861997    101       8  7763       2.2653     0.011746
338657      11  118833843  118896455    123       6  7916        1.742     0.040755
51399       11  118854241  118904384     91       5  7809       1.2247      0.11034
6230        11  118876422  118924057     75       7  7885       1.9185     0.027521
2542        11  118885061  118936616     73       8  7897       2.4012    0.0081712
55823       11  118903493  118962688     89       5  8017       3.1836   0.00072736
10525       11  118904896  118962951     88       5  8029       3.1819   0.00073148
3145        11  118920587  118974259     87       6  7957        3.073    0.0010596
9854        11  118942771  118998304     98      10  7821       2.3854    0.0085311
3014        11  118954580  119001177     81       8  7731       1.3417     0.089853
1798        11  118957213  119008124     88       7  7782      0.91527      0.18003
25988       11  118957233  119015765     95       7  7773      0.87991      0.18945
64137       11  118984750  119043375     82       6  7977        0.218      0.41371
79671       11  119004036  119064725     62       6  7917      0.36325      0.35821
79849       11  119021127  119070932     37       5  7821      0.33028      0.37059
867         11  119041986  119188859    116       8  7679      0.36942      0.35591
283152      11  119050963  119107160     54       5  7738       0.5363      0.29588
4162        11  119169234  119224087     59       9  7058      0.58849       0.2781
79102       11  119170210  119218024     41      11  6798     -0.10572       0.5421
83552       11  119199644  119252383     76       9  7244       1.1698      0.12103
114902      11  119199644  119252383     76       9  7244       1.1698      0.12103
9099        11  119215925  119287436     88       9  7185       1.0925       0.1373
7070        11  119278655  119329246     83       4  8114       0.5535      0.28996
5818        11  119498808  119634435    208      19  7395     -0.37124      0.64477
23650       11  119971994  120091237    199      25  7455       1.3321     0.091414
220323      11  120046747  120110650     99      15  7279       1.6436     0.050125
25833       11  120072349  120200653    195      26  7512       1.0577       0.1451
219902      11  120160838  120214397     93      15  7790      -0.7266      0.76626
23365       11  120172264  120370645    233      11  8016     -0.39817      0.65475
2900        11  120347465  120869514    907      80  7717      0.15237      0.43945
219899      11  120859802  120972787    135      12  7946    -0.017574      0.50701
7007        11  120938375  121072202    267      17  8032      0.38175      0.35132
6309        11  121128388  121194119    171      10  7863      -1.3531      0.91198
6653        11  121287912  121514471    226      31  7526      -1.0408      0.85103
414899      11  121976062  122021923     79       7  7946       1.0711      0.14206
84959       11  122491398  122695187    479      53  7703     0.020377      0.49187
56253       11  122674255  122753347    174      24  7751      -0.6847      0.75323
79864       11  122718236  122840430    235      25  7802     -0.60145      0.72623
390259      11  122838357  122887379     79       6  7845     -0.66567      0.74719
3312        11  122918200  122968074     92       6  7587     -0.11645      0.54635
79827       11  122933020  123101007    415      33  7596     -0.66136      0.74581
57476       11  123290191  123508478    389      56  7599    -0.016934      0.50676
55800       11  123489895  123560315    247      23  7880      0.22716      0.41015
7753        11  123584997  123647383    121       8  8090     -0.18748      0.57436
390260      11  123614288  123660226     68       8  7906     0.089761      0.46424
390261      11  123666116  123712057    129      14  8131         1.29     0.098532
338662      11  123742139  123788083    141      16  8139      0.79066      0.21457
338661      11  123743633  123791340    148      16  8151      0.83026       0.2032
219875      11  123775324  123821280    147      12  8120      0.44084      0.32966
219874      11  123803574  123849545    136      11  7955     -0.19809      0.57851
219873      11  123837403  123883398    140      13  7963     -0.51247      0.69584
390264      11  123851282  123897217    134      14  8003     -0.50949       0.6948
219870      11  123858720  123904655    126      14  7988     -0.42894      0.66602
219869      11  123865330  123911265    125      13  7868     -0.19531      0.57743
390265      11  123898773  123944708    153      12  7931      -1.0832      0.86065
4013        11  123951111  124027619    137      20  7932     -0.82031      0.79398
26492       11  124060398  124106312    174       8  8123  -0.00083618      0.50033
26494       11  124085423  124131287    242       7  8046     -0.69758      0.75728
219865      11  124099723  124145763    283       5  8073     -0.77963      0.78219
283159      11  124169736  124215662    112       7  8094     -0.93069      0.82399
283160      11  124179158  124225093    118       7  8117     -0.94992      0.82892
26595       11  124242298  124311648    184      11  8083      -1.2999      0.90319
390271      11  124256306  124302247    128       8  8070      -1.2635      0.89679
283162      11  124283838  124329767    143      10  8159     -0.77639      0.78124
26493       11  124300046  124345981    121       8  8043     0.035021      0.48603
219858      11  124402618  124448550    146      12  8005     -0.40154      0.65599
390275      11  124404965  124450945    143      12  8011     -0.34969      0.63671
116337      11  124446453  124500252     28       7  7606     0.049152       0.4804
84897       11  124457742  124515822     12       4  7156     -0.25404      0.60027
54414       11  124495685  124581199     24       5  7420      -1.0994       0.8642
53340       11  124508740  124574690     11       4  7491     -0.75411      0.77461
4900        11  124574829  124627102     67      11  7699      -1.2767      0.89914
23584       11  124607370  124657109     47       6  7852      0.33169      0.37006
90952       11  124613019  124667223     57       8  7874      0.58504      0.27926
79684       11  124626388  124705868    116      12  7638      0.17058      0.43228
64221       11  124700305  124761370    126      22  7625      0.75512      0.22509
54538       11  124744114  124802857     97      14  7525      0.62669      0.26543
641654      11  124754146  124800573     82      13  7531      0.21414      0.41522
220296      11  124779089  124841308    107      18  7530     -0.27751      0.60931
80071       11  124789017  124921385    243      16  7964     -0.27032      0.60654
219855      11  124897963  124970412    203      24  7802      -1.2319      0.89101
219854      11  124954266  125016659    182      27  7629     -0.46484      0.67898
63876       11  124999559  125313285    560      46  7666     -0.32904      0.62894
9638        11  125305641  125401206    170      16  8103      -1.0848      0.86099
403312      11  125330104  125376769     85      10  8090       -1.096      0.86346
9538        11  125404298  125464575    104      12  8150     -0.46675      0.67966
3703        11  125427690  125502654    197      14  8191       1.4052     0.079979
1111        11  125460031  125556150    234      13  8116        1.846     0.032447
56          11  125532229  125585809    147      15  8085       1.6792     0.046552
160065      11  125581180  125629743    180      17  8012        1.479     0.069569
100169851   11  125623006  125671495    156      12  8062      0.57772      0.28172
399967      11  125636025  125683714    137      11  8022    -0.058111      0.52317
399968      11  125668211  125719967    142       9  7865     -0.31411      0.62328
219844      11  125718509  125780541    174      12  7941     -0.70954      0.76101
29118       11  125739261  125803005    151      16  7919     -0.83652      0.79857
83480       11  125753380  125808145    124      15  7769      -0.5037      0.69276
338667      11  125782319  125836735    129      15  7916    -0.096097      0.53828
50937       11  125816713  125968187    401      38  7737     0.064741      0.47419
79607       11  126046619  126142879    219      21  8084      -1.4178      0.92188
84881       11  126061989  126116587    109      11  8130     -0.74676       0.7724
55572       11  126103935  126158027     83      10  8085      -1.5057      0.93393
114609      11  126117800  126174828     99      11  8109      -1.4698      0.92919
6734        11  126122814  126173877     94      11  8094      -1.4251      0.92293
28960       11  126138647  126225644    182      17  7918      -1.8139      0.96516
6484        11  126190540  126294536    214      28  7659     -0.87312       0.8087
84623       11  126283388  126905766   1545     108  7732      -1.2023      0.88537
2113        11  128318656  128492453    274      33  7780      0.70491      0.24043
2313        11  128521430  128693162    363      35  7849      0.20107      0.42032
3758        11  128697909  128772268    149      23  7506     -0.44524      0.67193
3762        11  128726313  128801060    152      24  7555     -0.27762      0.60935
219833      11  128759460  128811126    102      13  7473     -0.13095      0.55209
63970       11  128794627  128848294    106      14  7963     -0.42743      0.66547
9743        11  128824955  129097093    423      18  8044     0.053194      0.47879
8538        11  129210879  129332174    272      34  7766      -1.0028      0.84202
120224      11  129650732  129739898    221      21  7732     0.036972      0.48525
4798        11  129723670  129800490    110      13  7919      0.34496      0.36506
56980       11  129759601  129907730    184      19  7155      0.38794      0.34903
334         11  129904716  130024706    194      10  7525      0.54545      0.29272
6768        11  129994682  130090257    140      20  7426        0.767      0.22154
29068       11  130086572  130219663     92       6  7826     -0.76315      0.77731
11095       11  130264660  130333539    101      14  7413      -1.8872      0.97043
170689      11  130283869  130356539    114      16  7443      -1.4336      0.92416
283171      11  130507851  130597247     51       9  6600     -0.61658      0.73124
399979      11  130735766  130821382    253       9  7950       1.6419     0.050305
50863       11  131205371  132216716   2137     161  7722      0.64041      0.26095
4978        11  132274875  133437403   2330     194  7598      0.57362      0.28311
219938      11  133700517  133750433    122       5  7875      -1.6991      0.95535
22997       11  133768520  133861649    207      27  7656      -1.0683      0.85731
83700       11  133903820  134031652    230      11  7868      0.60872      0.27135
23310       11  134012337  134129426    131      12  8072      0.33829      0.36757
112936      11  134059561  134127686     61       9  8015      0.36653      0.35699
27034       11  134088428  134145749     55       6  7775       0.8512      0.19733
29087       11  134108172  134158289     66       8  7705      0.86442      0.19368
112937      11  134110293  134199458    143      17  7746      0.29569      0.38373
89944       11  134166768  134256222    120      28  7442      0.72404      0.23452
27087       11  134238398  134316880    188      20  7882     -0.81432      0.79227
440073      12     141049     297626    201      32  7122      0.37033      0.35557
6539        12     289243     358740    135      21  7279     -0.49183      0.68858
6540        12     319787     407039    141      16  7492      0.62503      0.26598
5927        12     379223     533620    161       3  7717      0.73716      0.23051
84318       12     463516     561811    106       5  7503      0.73898      0.22996
283358      12     534543     681503    298      48  7094     -0.61422      0.73046
4815        12     663462     807755    439      34  7671      0.84325      0.19954
65125       12     826759    1030618    320      19  7894      0.47252      0.31828
5893        12    1011255    1134774    219      32  7668       1.5353      0.06235
23085       12    1065404    1615099    901      22  7755       1.4653     0.071426
81029       12    1648823    1766379    122      29  7069       1.3594     0.087004
144699      12    1665159    1738331     30       7  6718       1.5306     0.062932
79602       12    1765147    1907845    228      13  7709      0.15509      0.43838
93589       12    1891123    2062870    341      29  7651      0.44728      0.32734
654429      12    1894433    1955919    110      22  7273      0.13028      0.44817
775         12    2044952    2817115   1268     104  7594     0.060396      0.47592
196513      12    2045214    2148677    166      19  7724     -0.89163      0.81371
2288        12    2869108    2924589     61       8  7306      -1.1934      0.88364
55846       12    2886716    2944237     53       2  7723    -0.034015      0.51357
83714       12    2924514    2979372     70       4  7494      -0.3739      0.64576
101929469   12    2947293    3000317     67       6  7157      0.12739      0.44931
83695       12    2950424    3008691    104       8  7227    -0.027639      0.51102
2305        12    2956846    3021321    139       6  7429      0.21681      0.41418
7289        12    2965033    3060306    224       7  7737     0.055175        0.478
7004        12    3033478    3159842    272      24  7673     -0.29427      0.61572
10867       12    3151521    3405730    753      67  7615     -0.53016        0.702
56341       12    3455515    3713139    373      50  7663       1.9743     0.024176
84766       12    3712122    3897366    562      50  7855      -2.1013      0.98219
57097       12    3897410    4017608    233      20  7776     -0.82879      0.79639
894         12    4347901    4424522     81      18  7057       1.0127       0.1556
57103       12    4395359    4479194    118      18  7494      -1.0433      0.85159
8074        12    4467393    4523894    104      15  7666     -0.58232      0.71982
2251        12    4533308    4589780    127      15  7617        0.164      0.43486
57102       12    4586899    4682674    102       8  7820       0.5288      0.29847
10635       12    4612940    4679213     68       7  7781      0.16168      0.43578
8798        12    4636375    4733041    140      17  7711     -0.91733      0.82052
10566       12    4713837    4793213    186      14  7849     -0.18058      0.57165
4704        12    4723264    4806720    194      16  7900    -0.074699      0.52977
26290       12    4794752    4891892    201      13  8030     -0.77888      0.78197
3742        12    4883342    4971093    234      25  7892      -0.7861       0.7841
3736        12    4984073    5037422    104      18  7268     -0.48606      0.68654
3741        12    5118085    5165954    131      23  7791       1.4464     0.074034
4908        12    5506280    5614465    245      33  7663     -0.69442      0.75629
57101       12    5661817    6090398   1031      69  7819    -0.096532      0.53845
7450        12    6048040    6268836    543      42  7584       0.8644      0.19369
928         12    6274482    6357437    138       9  7770      -1.2915      0.90174
55200       12    6384602    6447672     45       9  6519       -1.055      0.85428
7132        12    6427923    6486283     33       7  6945       -1.064      0.85633
6337        12    6446009    6521896     49      11  6883      -1.5355      0.93767
4055        12    6449534    6510737     40      10  6890      -1.4578      0.92755
939         12    6519051    6570884     96      13  7469      0.56711      0.28532
55080       12    6526177    6581488    127      16  7690       1.0339      0.15058
6843        12    6561403    6614843    180       9  8090       1.0785      0.14041
9918        12    6567547    6651132    238      12  8046      0.88282      0.18867
51258       12    6591316    6637471    139       8  8151      0.73777      0.23033
2597        12    6608585    6657537    109      10  7866     0.092863      0.46301
25900       12    6638694    6700249     76       7  7622      -1.4645      0.92848
4839        12    6656036    6712498     52       3  7937      -1.3005      0.90328
1108        12    6669248    6751551     68       3  8002     -0.83413       0.7979
57121       12    6718001    6780297     26       4  7439      0.14621      0.44188
84519       12    6737241    6791594     14       3  6743      0.88526      0.18801
51147       12    6749704    6807311      6       2  6893       1.1726      0.12049
171017      12    6765643    6833738     11       3  6779      0.25419      0.39967
196500      12    6792957    6845009     38       4  7704     -0.25971      0.60246
50813       12    6798150    6851041     65       6  7644     0.059485      0.47628
5763        12    6840255    6890118    101       9  7545     0.090048      0.46412
3902        12    6846670    6897621    104      12  7415     -0.11701      0.54657
8079        12    6847158    6897721    104      12  7422     -0.13177      0.55242
920         12    6863638    6939976    112      18  7274      -1.1118      0.86688
27239       12    6895963    6946583     84      14  7371     -0.35266      0.63783
10536       12    6902572    6959018     72      15  7204      0.44628       0.3277
2784        12    6914375    6966564     52      11  7098       1.1504      0.12499
8078        12    6926285    6985796     51      11  7080       1.3253      0.09254
7167        12    6941288    6990110     43       5  7302       1.3765     0.084329
83461       12    6947972    6996128     42       3  7475       1.1185      0.13169
84727       12    6970099    7017521     71       1  7622        1.313     0.094589
10233       12    6978897    7033406     85       2  7629       1.3555     0.087623
2026        12    6988614    7042860     79       2  7540        1.371      0.08519
1822        12    6998626    7061484     74       2  7497        1.426     0.076935
113246      12    7017146    7065165     33       3  7253       1.2844     0.099498
5777        12    7020740    7080479     42       7  7043       1.0009      0.15843
10436       12    7044944    7095165     32       5  7403    -0.033705      0.51344
11331       12    7064515    7114981     43       4  7745     -0.54529      0.70722
10162       12    7075347    7160842     81       4  7624      -1.2602      0.89619
716         12    7132819    7188336     61       6  7524      -0.6823      0.75248
51279       12    7236000    7296869    123      17  7646       2.4608    0.0069318
9746        12    7246681    7321541    160      20  7700        2.734    0.0031287
83758       12    7266280    7316466     86      12  7511        2.749    0.0029889
5830        12    7306759    7381170    141      14  7776       2.3837      0.00857
341392      12    7421928    7490969    112      11  7995      0.66525      0.25294
283316      12    7497556    7631778    137      23  7442     -0.49518      0.68976
9332        12    7613412    7691414     86      11  7225     -0.98411      0.83747
339         12    7791996    7858195    198      26  7621       1.5153     0.064852
359787      12    7829089    7880155    151      25  7408      0.96285      0.16781
9573        12    7832381    7883360    155      26  7431      0.71199      0.23824
170482      12    7870235    7937069    158      15  7421     -0.75346      0.77441
360030      12    7882812    7936717    103       9  7592     -0.51334      0.69614
79923       12    7906995    7958655    118      11  7125       1.5439      0.06131
144195      12    7955110    8078792    109       7  7373     -0.11494      0.54575
55810       12    8150298    8218118     88       7  7539    -0.030655      0.51223
25977       12    8199807    8260373     51      10  7101      0.23633      0.40659
719         12    8200919    8253955     46       9  7126      0.32882      0.37114
50856       12    8241228    8301203     47       6  7279      0.43764      0.33082
440077      12    8255807    8342642     83       7  7186       0.3631      0.35826
93978       12    8573591    8640926    125       2  7920       1.1457      0.12596
338339      12    8631136    8684962     56       4  7623       1.4327     0.075978
26253       12    8675901    8728558    150      14  7687      0.44573       0.3279
57379       12    8744762    8800463     32       7  6960      0.47426      0.31766
8076        12    8788540    8850433     72       5  7084      0.17203      0.43171
57494       12    8799273    8945688     97       9  7215     -0.10475      0.54171
144568      12    8940150    9039381    197      22  7630       1.2098      0.11318
1911        12    9032292    9104063    151      13  7813     -0.80372      0.78922
4074        12    9082957    9137357    101       5  7927     -0.99775       0.8408
10219       12    9107137    9173343    117       7  7985      -1.0276      0.84793
2           12    9210304    9303558    164       9  7949      0.30304      0.38093
5858        12    9291436    9395966    243      24  8001      0.24217      0.40432
728715      12    9539658    9590776     11       3  7119      -1.2124      0.88733
3820        12    9737870    9795497    133      12  7542      0.16513      0.43442
29121       12    9787304    9862151    247      18  7989     -0.63035      0.73577
160365      12    9858456    9920895    238      16  7972     -0.51782      0.69771
969         12    9895082    9948497    186      16  7632      0.93772      0.17419
51348       12    9945038   10007604    109      12  7566      0.38813      0.34896
9976        12    9994968   10057458    131      15  7572      -0.9601       0.8315
100431172   12    9999088   10058432    127      14  7568     -0.98758      0.83832
387836      12   10041272   10119980    174      23  7669      0.29931      0.38235
160364      12   10068915   10157704    277      19  7877      0.62888      0.26471
387837      12   10128231   10181399    156      13  7995      0.75054      0.22647
51266       12   10135660   10188381    136      13  7974      0.73645      0.23073
283420      12   10148276   10228612    145      18  7640      0.51616      0.30287
51267       12   10213012   10286655    178      13  7266     -0.38421      0.64959
64581       12   10259376   10317868    167      17  7661     -0.56741      0.71478
120939      12   10296557   10354403    155      14  7699     -0.64168      0.73946
4973        12   10300899   10359790    169      17  7671      -0.6951       0.7565
23710       12   10330435   10385727    126      20  7314     -0.38752      0.65081
3824        12   10422050   10479850     85       6  7758     -0.92974      0.82375
22914       12   10514952   10577653    113       8  7976      -1.1209      0.86883
100528032   12   10514952   10597745    122       8  7979      -1.0608       0.8556
8302        12   10531529   10597370     86       7  8051      -1.0375      0.85024
3823        12   10554914   10608194     56       5  7889      -1.0956      0.86337
3822        12   10573198   10623780     66       5  7884      -1.1732      0.87965
3821        12   10584863   10642215     99       6  7919      -1.2725      0.89841
55110       12   10746364   10801208    121      11  7707     -0.34039      0.63322
55359       12   10761538   10861917    240      20  7817     -0.41494      0.66091
8531        12   10841676   10911047    142      17  7797     -0.15523      0.56168
50837       12   10944131   10990226     39       3  7804      -0.7211      0.76458
50836       12   10948650   10994579     41       3  7949     -0.95169      0.82937
50835       12   10951693   10997767     43       4  7951      -1.0854      0.86113
50839       12   10967945   11013868     56       5  8008      -1.7347       0.9586
11272       12   10988448   11037075     92       6  8118      -1.9886      0.97663
5554        12   11023560   11071874    114       3  7965      -1.2628      0.89667
5555        12   11046834   11097444     91       3  8056      -1.2225      0.88924
50838       12   11050525   11097161     84       3  8036      -1.1721      0.87943
50840       12   11080853   11126806    109       3  8026      -1.1114      0.86681
259296      12   11128512   11174511    200       5  8168      -1.0575      0.85485
259295      12   11138561   11185474    216       6  8079      -1.1556      0.87607
259294      12   11164271   11210170     78       6  7893      -1.5739      0.94225
259290      12   11172986   11219006     44       4  7670      -2.0034      0.97744
259289      12   11233886   11279912      3       1  7011      -1.1106      0.86663
259293      12   11275884   11321843    147       5  7014      -1.5494      0.93936
100129361   12   11288780   11338619    165       8  6992      -1.4427      0.92545
353164      12   11328599   11374543     87       7  6876     -0.72893      0.76698
5544        12   11408847   11457656     46       1  8033       0.6727      0.25057
5545        12   11450015   11498369     34       3  8019     0.061185      0.47561
5542        12   11494757   11543524      8       1  8239     -0.19109      0.57577
653247      12   11534474   11583498     16       4  6828     -0.05129      0.52045
2120        12   11767788   12058336    476      69  7533     -0.42913      0.66609
79370       12   12188873   12262629    243      38  7467       1.9865     0.023491
100506248   12   12228949   12275090    138      21  7634      0.18213      0.42774
4040        12   12258959   12454811    373      20  7920      0.94377      0.17264
54682       12   12472195   12538475    152      16  7523      0.28551      0.38763
118426      12   12474967   12647587    384      27  7757       2.0562     0.019882
80824       12   12616216   12750773    202      20  7778       2.3446    0.0095241
1389        12   12729831   12808041     71       5  7309      0.44614      0.32775
2842        12   12803995   12884121    128      16  7613      0.13382      0.44677
1027        12   12835302   12885305     82      12  7687      0.41787      0.33802
81575       12   12843851   12954400    161      27  7472      0.58538      0.27915
51202       12   12931280   12992915    145      17  7248      0.73773      0.23034
9052        12   13008956   13076600    145      26  7178       2.1172      0.01712
55507       12   13083407   13141828     86      12  7261      -1.0058      0.84275
50865       12   13117798   13188243    108       9  7727       1.1479      0.12551
57613       12   13162300   13246383    118      10  7376       1.0055      0.15734
83445       12   13226471   13291659     50       7  7439      0.67215      0.25074
2012        12   13314602   13379708    106      19  7775     -0.54074      0.70566
2904        12   13703684   14168022    978      65  7876       0.7226      0.23496
55729       12   14483566   14665864    221       9  8086     -0.32797      0.62853
79887       12   14646597   14755791     86       9  7706      0.27761      0.39065
2984        12   14755566   14884519    131       9  7898       1.8239     0.034083
55766       12   14892270   14940936    117      10  7903      0.55865       0.2882
121504      12   14910933   14959093    103      11  7812     -0.63205      0.73632
144608      12   14920997   14986792    119      13  7908     -0.33778      0.63224
51729       12   14927513   14991420    112      13  7938     -0.25238      0.59963
440087      12   14947584   15002116    107      11  8008    -0.036562      0.51458
420         12   14972245   15031413    137       5  7983      0.29789       0.3829
4256        12   15024115   15073853     88       3  7858    -0.022653      0.50904
121506      12   15056961   15126463    170      11  7895     -0.36044      0.64074
397         12   15084949   15149562    160      15  7965      -1.0153      0.84502
5149        12   15090956   15144799    127      13  7981     -0.78051      0.78245
85004       12   15250716   15409411    281      18  7989      0.14657      0.44174
5800        12   15440191   15761265    392      27  7849       1.2028      0.11452
2059        12   15763075   15977510     39       4  7376     -0.14183      0.55639
11171       12   16000288   16066412     19       2  7270     -0.29249      0.61505
51071       12   16029186   16200315    130      13  7651     -0.87529      0.80929
729025      12   16331419   16465619    349      14  7919     -0.71303      0.76209
4257        12   16465076   16540123    146      18  7595       1.2422      0.10709
55885       12   16691306   16796148     87      18  7778     -0.58188      0.71968
79785       12   18223803   18278139    128      10  8084      0.55936      0.28796
5288        12   18360912   18811352   1045      41  7889      0.22291       0.4118
89869       12   18826110   18926020    222      20  7676      0.68276      0.24738
93661       12   18856045   18902122     94      10  7815      0.70077      0.24172
54477       12   19247626   19539334    352      22  7526     -0.44939      0.67343
121536      12   19557608   19685173    219      14  7761     -0.73797      0.76973
5139        12   20487179   20850575    766      53  7749    -0.012433      0.50496
53919       12   20813289   20916320    220      15  7663       1.5756     0.057562
28234       12   20928638   21080019    582      15  7736    0.0096862      0.49614
338821      12   21133630   21253040    217      10  7747    -0.090171      0.53592
10599       12   21249128   21402730    414      19  7768     -0.63304      0.73665
6579        12   21407534   21583371    381      27  7898     -0.18982      0.57527
3375        12   21490802   21542914    122      13  7769     -0.67397      0.74984
79912       12   21555538   21634184    225       7  8078       1.1865      0.11771
5965        12   21611844   21689603    187      17  8102       1.3075     0.095524
51026       12   21619699   21681337    135      14  8065       1.4688     0.070941
80763       12   21644256   21694210    118      14  8114       1.1593      0.12317
2998        12   21674461   21818722    269      12  7823      -0.5729      0.71664
3945        12   21778275   21845789     88       2  7828      -0.2712      0.60688
3764        12   21907889   21963436     15       2  7555     -0.72685      0.76634
10060       12   21940323   22129797    220      20  7812      0.07902      0.46851
55907       12   22164108   22228608     77       8  7416      -0.4451      0.67187
6489        12   22336325   22522648    416      23  8078       1.0182       0.1543
9847        12   22591511   22732452    145       3  7689       1.0542       0.1459
55500       12   22743076   22853608    135       9  7513      0.95402      0.17004
6660        12   23672438   24750383   2019     165  7667      0.95481      0.16984
586         12   24952958   25137393    581      41  7818      -1.9646      0.97527
645177      12   25122276   25194039    189      27  7745      0.39986      0.34463
196415      12   25136358   25185373    116      20  7588      0.89411      0.18563
4033        12   25170181   25271269    266      31  7845       1.0134      0.15544
55259       12   25251223   25383096    333      14  8079     -0.66443      0.74679
144363      12   25313150   25367949    115      10  8106     -0.62771       0.7349
3845        12   25348180   25438870    187      18  7698     -0.36012      0.64062
160492      12   25619016   25836496    505      27  7605       1.9135     0.027843
11228       12   26076964   26242825    467      26  7875      0.94213      0.17306
79365       12   26262959   26313003     77       7  7514     -0.11941      0.54753
8082        12   26313032   26397710    190      21  7951     -0.46015       0.6773
3709        12   26478285   27021131   1263      72  7712      0.86059      0.19473
55726       12   27048112   27126254    128      20  7986      0.63751       0.2619
26127       12   27056305   27129581    117      19  7993       0.7897      0.21485
51768       12   27114503   27202360    183      24  7819       2.4357    0.0074306
9412        12   27140455   27193606    124      18  7783       2.2823     0.011237
728858      12   27223990   27270455    127      13  7696       2.4051     0.008083
23012       12   27362078   27488892    265      21  7943       1.7021     0.044367
56938       12   27450787   27588746    263      22  7872      0.31052      0.37808
341346      12   27584743   27665118    130      12  7795      0.15954      0.43662
8496        12   27642045   27858497    481      40  7700     -0.25385       0.6002
387849      12   27814428   27860566     60      10  7783      0.53925      0.29486
60488       12   27828706   27919237    138      10  7754      0.95376       0.1701
57542       12   27898187   27965973    137       8  7682      0.28527      0.38772
100287284   12   27905599   27959209     98       6  7799      0.37643       0.3533
5744        12   28101017   28160664    105      11  7799      0.33866      0.36743
55297       12   28308360   28713099    684       7  8026     -0.30552      0.62001
55711       12   29266936   29498549    638      22  8001      0.60991      0.27096
51290       12   29483579   29569143    205      18  8029      0.52716      0.29904
341350      12   29570489   29685619    278      26  7866     0.041905      0.48329
83857       12   29643746   29972692    869      57  7584      0.50938      0.30524
10526       12   30771915   30883929    245      10  8155      0.98184      0.16309
65981       12   30852486   30942448    187      15  7927       1.2062      0.11387
441631      12   31044536   31159537    265      36  7716     -0.58007      0.71907
1663        12   31191779   31267733    117       5  7155      -0.7852      0.78383
144203      12   31254586   31394088    263      17  7658       1.2946     0.097727
58516       12   31423356   31514159     74      13  7307      0.19296      0.42349
160518      12   31525157   31778952    478      17  7846      0.62018      0.26757
254013      12   31765094   31832016    178      15  7692      -1.2235      0.88942
196394      12   31814071   31917108    133      14  7641     -0.66977       0.7485
440093      12   31934119   31980175    206      16  7936     -0.26641      0.60504
55196       12   32077353   32156041    253      28  7633      0.78997      0.21477
636         12   32224713   32546567   1119      49  7925     -0.36273       0.6416
121512      12   32517518   32808984    830      37  7946    0.0091223      0.49636
10059       12   32797134   32908584    354       6  7940      0.73399      0.23148
51067       12   32868195   32943895    167      11  7251     0.065896      0.47373
5318        12   32933680   33084780    316      25  7436      0.45664      0.32396
341359      12   33518348   33627754    211      15  7678      -1.3407      0.90999
84920       12   34140216   34191237     57       4  7615     -0.49633      0.69017
144245      12   38675557   38733528     94       3  7048      0.38919      0.34857
144402      12   39036002   39335395    434      16  7485      0.28388      0.38825
55605       12   39677030   39872192    207      10  7955       1.1399      0.12716
225         12   39935022   40048843    127      15  7569      0.48118      0.31519
283461      12   39984972   40125716    170      11  7893     -0.93365      0.82476
114134      12   40138823   40534847    636      35  7903      0.87034      0.19206
120892      12   40583813   40773087    470      28  8022       1.0186      0.15419
283463      12   40756677   40974632    714      31  8032     -0.92061      0.82137
1272        12   41051244   41476214    881      32  8042      0.35065      0.36293
29951       12   41547250   41978392    992      25  7964      0.14729      0.44145
283464      12   42465647   42573673    156      12  7999      -1.6606       0.9516
10138       12   42540906   42667154    134       8  7949     -0.85752      0.80442
51535       12   42684947   42852422    376      11  8005     -0.58458      0.72059
85437       12   42695888   42754932    158       8  7952     -0.38935      0.65149
144165      12   42842140   43018572    388      37  7900     -0.38476      0.64979
80070       12   43738012   43980724    512      18  7981      -1.2818      0.90005
83448       12   44111828   44187620    118       5  7982     0.062417      0.47512
51135       12   44117747   44193346    106       5  7993     0.096291      0.46164
5756        12   44177526   44235178     77      10  7947      0.20093      0.42038
84216       12   44194853   44793543    732      17  7824      0.01906       0.4924
4753        12   44892058   45342711    698      33  7910      -1.2917      0.90177
440097      12   45398539   45479882    122       6  7901     -0.48691      0.68684
196527      12   45574770   45844187    220       9  7328       2.0228     0.021547
196528      12   46088494   46311820    175      10  8016      -0.8923      0.81388
9169        12   46302914   46420898    100       8  7826      -1.0983      0.86397
81539       12   46566838   46698208    153      22  7634      0.71787      0.23642
54407       12   46741971   46801645     83       7  7768      -0.1504      0.55977
55089       12   47148544   47261205    212      23  7718     -0.44424      0.67156
91523       12   47438386   47640446    370      29  7695      -0.9685       0.8336
347902      12   47459490   47508734     65      13  7222      0.44571       0.3279
