GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT            P
2770         7   79729140   79858725    209      25  7872     -0.85424      0.80351
346562       7   80077987   80176242    149      16  7622     -0.19282      0.57645
948          7   80196504   80318593    227      10  7805      -1.2879      0.90111
10512        7   80361854   80586695    274      33  7642      -1.0073      0.84311
3082         7   81321444   81434452    162      12  7883     -0.29494      0.61598
781          7   81565760   82108031   1175      76  7835     -0.34477      0.63487
27445        7   82373321   82827197    860      32  7743      -1.2567      0.89557
9723         7   82983222   83313479    833      32  7807       1.0962       0.1365
10371        7   83577659   84157040   1213      46  7818     -0.31348      0.62304
223117       7   84614508   84851171    246      16  7763       1.7263     0.042151
2913         7   86238230   86504193    371      22  7876      0.84821      0.19816
222223       7   86496222   86724014    398      12  8032      0.97336      0.16519
9988         7   86746677   86835648    111       7  7756       1.3541     0.087846
101927420    7   86770739   86816643     42       5  7784       1.3819     0.083505
79161        7   86815477   86884889     75       8  7790       1.8488     0.032247
54677        7   86939951   87039112    137      14  7888       1.1545      0.12415
5244         7   87021361   87140019    183      12  7507      0.80694      0.20985
5243         7   87123179   87377639    223      22  7946      0.28724      0.38696
154661       7   87222729   87471613     93       6  7693      0.46246      0.32187
55972        7   87452885   87540692     57       5  7633      0.41173      0.34027
10926        7   87470544   87548856     46       4  7640      0.50614      0.30638
53616        7   87528566   87842204    279      11  7790       1.2725       0.1016
6717         7   87824430   87891308     68       8  7699      0.33572      0.36854
79689        7   87895744   87971228    112       6  8061       0.1497       0.4405
219578       7   88353753   88976346   1529      57  7788      0.89437      0.18556
219557       7   88413420   88460031    105       7  7555      0.20369       0.4193
26872        7   89748689   89804141     89       8  7559     -0.55994      0.71224
261729       7   89806000   89876992    157      11  7853      -1.0063      0.84287
79846        7   89839488   89950377    172      12  7650      -1.1841      0.88181
85865        7   89940341   90030769    184      11  7640       -1.379      0.91605
9069         7   89997648   90055268     94      11  7775     -0.81094       0.7913
5218         7   90190681   90849905   1294      38  7768       1.1081      0.13392
8321         7   90858783   90908132     75       9  7905     0.080288        0.468
7978         7   91492021   91545016     83       5  7864       1.5261     0.063492
10142        7   91535181   91749987    301       5  7804      0.96648       0.1669
1595         7   91731463   91799059    100       3  8151      0.92408      0.17772
401387       7   91764169   91843900     69       4  8203      0.79037      0.21465
889          7   91818283   91910414     59       6  7990      0.74484      0.22818
54467        7   91840530   92040698    123       7  7975      0.57905      0.28128
57798        7   92041762   92099381     44       5  7848     -0.92367      0.82217
30816        7   92087694   92142229     45       3  7903     -0.91623      0.82023
5189         7   92106337   92192845     73       3  7907      -1.7119      0.95654
84060        7   92123079   92177319     50       3  7822      -1.5561      0.94016
257415       7   92180072   92254706     81       8  7799      0.43366      0.33227
1021         7   92224235   92500941    202      20  7664      0.57525      0.28256
54809        7   92718826   92782336     60       9  7422      -1.6476      0.95029
219285       7   92749368   92812689     60       8  7470      -2.2701       0.9884
253012       7   92807899   92890783     56       7  7491      -1.3424      0.91026
55610        7   92826653   93000435    115      15  7623     -0.82957      0.79661
799          7   93043799   93239042    330      19  7715     -0.79912      0.78789
2792         7   93500820   93550485     76      10  7330      0.30328      0.38084
7980         7   93504709   93555303     77      10  7336      0.19044      0.42448
2791         7   93516016   93565826     77       7  7334     -0.17315      0.56873
10282        7   93582082   93668693     52       4  7572     -0.53136      0.70242
1278         7   93988873   94070544    167      22  7874      -1.6833      0.95384
64921        7   94103838   94196331    147      10  8105     -0.66523      0.74705
8910         7   94204536   94320521    131      11  7959      -2.8084      0.99751
23089        7   94250637   94309007     73       6  7954      -2.5715      0.99494
55607        7   94501949   94935727    479      21  7655     -0.86359      0.80609
5444         7   94917669   94988884    119      20  7552      0.30995       0.3783
5446         7   94979181   95060702    118       8  7734      -1.0142      0.84476
5445         7   95024174   95099636    151      15  7696     -0.95053      0.82908
51666        7   95080213   95179543    171      20  7749       2.1762     0.014769
5166         7   95202809   95260925    140      13  7514     -0.14233      0.55659
1780         7   95366818   95749634    714      53  7771     -0.65845      0.74488
10165        7   95739532   95986459    215       9  7915      -1.7554       0.9604
401388       7   96100938   96167835    100      11  7772    -0.027179      0.51084
7979         7   96308079   96374203    111      12  7988      0.50382      0.30719
1750         7   96600290   96650352     54      14  7154      0.61388      0.26965
1749         7   96639702   96689143     63      10  7291      0.95978      0.16858
57001        7   96710905   96821075    151       8  7949      -1.0451      0.85202
6863         7   97326271   97379784    206       9  8044      -1.0761      0.85907
440          7   97471429   97536854    133      15  7739       -1.068      0.85724
4951         7   97604012   97654416    150      16  7553      0.51482      0.30334
22853        7   97701197   97848945    164      12  7277       0.5005      0.30836
168620       7   97805759   97854769     50       9  7466     -0.23928      0.59455
25851        7   97834755   97916563    139      10  7534       0.3619      0.35871
25798        7   97875972   97962972    168       7  7362      0.88134      0.18907
55971        7   97910962   98065427    249       9  7392      0.93477      0.17495
4885         7   98211597   98269181     54      10  7563      -1.9313      0.97327
222865       7   98434111   98502673     65       7  7135     -0.49755       0.6906
8295         7   98441113   98620866    135       5  7403      -1.9171      0.97239
57154        7   98615058   98776743    130      17  7597     -0.32059      0.62574
402569       7   98761197   98840089    185       9  7787       -0.725      0.76577
10552        7   98888496   98973885     43       3  7358       0.4462      0.32773
10095        7   98937298   99014226     47       3  7266      0.38913      0.34859
8896         7   98971243   99027239     40       2  7169      0.33406      0.36917
11333        7   98982296   99041305     37       3  7380      0.53127      0.29762
10898        7   99001563   99064996     42       3  7435      0.48661      0.31327
26024        7   99004362   99080811     47       3  7440      0.49067      0.31183
100526740    7   99004362   99098824     49       3  7424      0.47986      0.31566
285989       7   99035476   99095408     23       2  7336      0.42347      0.33598
9551         7   99045784   99098824     21       2  7305      0.44299      0.32889
23660        7   99067273   99141445     24       2  7134      0.47261      0.31824
84124        7   99074142   99132925     19       2  7099      0.44079      0.32968
79027        7   99121034   99184076     22       2  7133      0.35133      0.36267
221786       7   99133923   99191115     24       2  7227      0.48402      0.31418
100289187    7   99160702   99218456     22       2  7257      0.37631      0.35334
221785       7   99179571   99285204     39       4  7101      0.49293      0.31103
1577         7   99235813   99312636     45       2  6993      0.66277      0.25374
100861540    7   99272302   99367819     82       3  7119      0.63267      0.26347
1551         7   99292660   99367853     74       2  7127      0.67298      0.25048
1576         7   99344583   99416811     17       2  7053       0.4536      0.32506
64816        7   99390636   99473727     59       4  7495     -0.41575       0.6612
81392        7   99463685   99509656     77       6  7837      -1.3002      0.90324
89122        7   99478030   99552223    143       9  7960      -1.6112      0.94643
349149       7   99510892   99566833    107      10  7912      -1.9136      0.97216
563          7   99554350   99608735     77       9  7825     -0.76281      0.77721
7586         7   99578204   99652803     94      10  7982     -0.50998      0.69497
7589         7   99612390   99672663     63       7  7980     -0.36123      0.64104
7551         7   99651470   99715171     57       7  7929     -0.52277      0.69943
10980        7   99651583   99699823     42       6  7909     -0.46981      0.68076
9179         7   99664130   99714803     50       7  7892     -0.53067      0.70218
4176         7   99680351   99734563     37       6  7916      -1.0375      0.85025
245812       7   99682265   99733131     34       5  7878      -1.0011      0.84162
255374       7   99689317   99736121     38       5  7916     -0.98771      0.83835
6878         7   99694693   99752481     47       6  7944     -0.90684      0.81775
389541       7   99711530   99761833     38       4  8030     -0.92157      0.82162
10734        7   99740186   99822010    114       7  8105      -0.7435      0.77141
55262        7   99742043   99791338     53       6  8187      -1.2608      0.89631
79690        7   99746865   99801373     62       6  8101      -1.1916      0.88328
221914       7   99757229   99809990     69       5  8101     -0.94198       0.8269
79037        7   99781147   99829113     86       4  8060     -0.46099       0.6776
352954       7   99788276   99904855    102       7  7893     -0.72705       0.7664
441272       7   99870325   99929819     19       2  7702      -1.7793      0.96241
29990        7   99920626   99975454     54       3  8003      -1.7395      0.95903
29992        7   99936068  100007722     75       4  7998      -1.2849      0.90058
55063        7   99988449  100062037     63       3  7907     -0.36095      0.64093
56257        7   99991321  100041749     50       3  8057     -0.48787      0.68718
221908       7  100022900  100069468     35       2  7698     -0.40466      0.65713
402573       7  100044238  100097063     47       3  7944     -0.85409      0.80347
222950       7  100046550  100102425     49       3  8023      -1.1307       0.8709
81628        7  100054142  100111902     56       4  7930      -1.0533      0.85391
3268         7  100101834  100175843     65       6  7737      0.28442      0.38804
26261        7  100148840  100208740     43       5  7642      0.28711      0.38702
100316904    7  100159851  100206487     34       5  7556      0.24474      0.40333
4034         7  100161634  100218806     46       6  7631     -0.16656      0.56614
101927655    7  100161654  100207705     31       5  7456      0.20886      0.41728
5118         7  100164882  100215798     42       6  7623    -0.081264      0.53238
64598        7  100174725  100223003     43       6  7584      -0.5493       0.7086
7036         7  100208039  100275332     62       4  7675     -0.90876      0.81826
51412        7  100230720  100289084     49       5  7762     -0.79898      0.78785
2783         7  100236363  100286792     41       4  7825     -0.86687      0.80699
64599        7  100267130  100321870     62       5  8119     -0.66959      0.74844
10248        7  100268676  100315123     53       5  8107     -0.62353      0.73353
2056         7  100283423  100331323     54       5  8055     -0.73141      0.76774
7455         7  100296249  100405419    113      10  7384    -0.027644      0.51103
2050         7  100390187  100460143     90      10  7406       0.9411      0.17333
56996        7  100415337  100474634     80       9  7882      0.78709      0.21561
7205         7  100429950  100481076     56       5  7945      0.63822      0.26167
51593        7  100437701  100496285     65       4  7819      0.62095      0.26732
402682       7  100476344  100522339     66       4  7817       1.0527      0.14625
43           7  100477615  100528754     74       5  7706        1.057      0.14525
4584         7  100512086  100621617     87      15  7191       1.3612     0.086728
10071        7  100577904  100672230     85       9  7390      0.61914      0.26791
140453       7  100628364  100712140    139      12  7792      0.70913      0.23912
81844        7  100693786  100743909    130      11  7868      0.84499      0.19906
5054         7  100735370  100792547    122      15  7596       1.3261     0.092403
1174         7  100762685  100814557     95      14  7536       2.1873      0.01436
7425         7  100795790  100845862     85       9  7327       2.4491    0.0071613
375607       7  100803774  100858557     80      10  7263       2.4065    0.0080522
10467        7  100825985  100877471     64      10  7417       1.8577     0.031603
346606       7  100829010  100879302     60       9  7462       1.6835     0.046141
8985         7  100839258  100896011     81       8  7474      0.55536      0.28933
24146        7  100865373  100917101     71       5  7343     -0.23843      0.59423
51024        7  100872893  100924009     66       5  7280     -0.19065       0.5756
64792        7  100946648  101000093    204      14  7761     -0.45691      0.67613
136227       7  100971101  101212304    816      37  7576     -0.24002      0.59484
93408        7  101246605  101307576    104      12  7843      -0.8572      0.80433
1523         7  101424184  101937250   1000      54  7644       1.3971     0.081187
10603        7  101893405  101972178    119      13  7527       1.9546     0.025315
100289561    7  101969266  102046780     62       6  7469      -1.1518      0.87529
729597       7  101976192  102032468     32       5  7597      -1.5679      0.94154
79706        7  102001804  102077129    103       7  7661     -0.92152      0.82161
80228        7  102038977  102107268    107       8  7564      -1.2279      0.89026
222229       7  102070335  102123615     77       8  7385      -1.8652      0.96892
54784        7  102086667  102140321     52       5  7414       -1.746      0.95959
5439         7  102103547  102154446     31       4  7445      -1.3213       0.9068
100271927    7  102113586  102193224      7       2  7194     -0.98809      0.83845
222234       7  102354399  102459672     31       6  6976       -1.469      0.92908
222235       7  102443308  102750288    289      12  7880      -2.0499      0.97981
10234        7  102518344  102595558     73       6  7800      -1.8478      0.96768
58160        7  102578884  102629114     42       5  7812      -1.4582      0.92761
83787        7  102680174  102750210     36       6  7775      -1.3938      0.91831
222236       7  102730023  102826081    100       8  7988     -0.94074      0.82658
9512         7  102902873  102980349     38       5  7624       -1.588      0.94386
27000        7  102942921  103020320     45       6  7535      -1.6458       0.9501
5701         7  102949852  103019842     43       5  7526      -1.6037      0.94561
375611       7  102983177  103121624    162      17  7295     -0.38863      0.65122
5649         7  103102231  103664963   1503      78  7902      0.21402      0.41527
5001         7  103756788  103883495    343      12  7610       1.6776     0.046709
375612       7  103934104  104559005   1259      72  7834    -0.082543      0.53289
55904        7  104619637  104764532    131       6  7171     -0.25121      0.59917
6733         7  104744048  105074614    404      11  7337       0.1775      0.42956
54517        7  105086948  105197689    233      12  7845      0.32953      0.37088
60561        7  105137532  105218131    208       8  8025    -0.010766      0.50429
222255       7  105234932  105552046    590      73  7568      0.12879      0.44876
222256       7  105482251  105686877    466      60  7708       -0.749      0.77307
6856         7  105720814  105788093    158      14  7500     -0.29424      0.61571
10135        7  105878731  105961373    114      11  7586       1.8018     0.035786
168455       7  106287211  106336634     83       9  7668       1.1681      0.12139
5294         7  106470723  106557592    133      17  7867     -0.69784      0.75736
5577         7  106650178  106812256    253      15  7839   -0.0032952      0.50131
26959        7  106774406  106852974    117       7  7930     -0.41331      0.66031
10466        7  106832189  107239959    577      10  7981     -0.64214      0.73961
2845         7  107075502  107126125     73       6  8051      -1.1229      0.86925
11062        7  107169402  107228968     89       6  8165     -0.88574      0.81212
55973        7  107185422  107273762    109       7  8021     -0.75543        0.775
5172         7  107266080  107368254     91      12  7511     -0.73401      0.76853
79872        7  107348942  107412112     93       6  8042      0.18605       0.4262
1811         7  107395912  107478678    143      19  7621      -1.9186      0.97248
1738         7  107496586  107571643    144       7  7718      0.57817      0.28157
3912         7  107554244  107678804    196      25  7727     -0.61508      0.73075
22798        7  107653996  107805801    212      16  7979      -1.3653      0.91391
4897         7  107778071  108131841    840      32  7921     0.083134      0.46687
50640        7  108100866  108203605    190      12  8042      0.51972      0.30163
4189         7  108175189  108225294     67       5  7843       1.3308     0.091623
168451       7  108192671  108245189     51       5  7958       1.2944     0.097758
154907       7  108514038  108559637    162       7  7955      0.68551      0.24651
83943        7  110293106  111237588   1017      38  7611     -0.75431      0.77467
54674        7  110696062  110775510     64       4  7657      0.81331      0.20802
9732         7  111356164  111881462    716      72  7518       1.1265      0.12998
11179        7  111811643  111993989    187       9  7858       0.6258      0.26572
3475         7  112028199  112127258    208      21  7889     -0.07968      0.53175
286006       7  112085908  112140943    155      16  7863    -0.087426      0.53483
64418        7  112395364  112465768     68       3  7787     -0.96874      0.83366
154743       7  112449202  112614932    112       8  7672      -1.3116      0.90517
54329        7  112710468  112762833    102       9  7753       1.3859     0.082896
5506         7  113506882  113594082     84       4  7788      0.98423       0.1625
93986        7  113691365  114343827    549      23  7656       0.5679      0.28505
29969        7  114527169  114669971    137      18  7828    -0.082851      0.53302
22797        7  115565202  115834950    481      24  8082      0.52431      0.30003
26136        7  115815547  115908840    257      12  8082      0.50815      0.30568
858          7  116104655  116158595    176      12  8046     -0.68791      0.75425
857          7  116129839  116211239    207      16  8030     -0.90535      0.81736
4233         7  116277406  116448440    150      18  7635      0.81317      0.20806
830          7  116467533  116569315    104       8  7927      0.75102      0.22632
7982         7  116558381  116880077    228      30  7715       1.2367       0.1081
7472         7  116906685  116998343    121      17  7701      -0.5771      0.71806
136991       7  116993276  117102577     86       6  8096     0.068506      0.47269
1080         7  117085017  117318719    241      13  7878      0.09734      0.46123
83992        7  117340702  117548561    245      29  7721      0.17638         0.43
51691        7  117789086  117854093    180       6  7826     -0.67643      0.75062
56311        7  117829493  117892785    146       6  7812     -0.85305      0.80318
3751         7  119878689  120400387    466      23  7486     -0.47426      0.68234
23554        7  120417374  120533420     80       3  7795      -1.3198      0.90656
54556        7  120555817  120625711     59       3  7676      -1.6922      0.95469
79974        7  120593751  120947498    616      21  7939      -1.3024      0.90361
51384        7  120930421  120991158     63       7  7850      0.14199      0.44355
10447        7  120978905  121071422    127       7  7910      0.34944      0.36338
5803         7  121478159  121712090    339      18  8015     -0.15772      0.56266
10157        7  121703598  121819344    162      13  8038      0.47036      0.31905
389549       7  121931373  121986173     98       9  7799      0.36376      0.35802
93664        7  121948478  122561813    919      43  7885      -1.0761      0.85906
168433       7  122327766  122374208     59       6  7878      -1.7231      0.95756
378925       7  122331720  122378021     57       7  7950      -1.5001      0.93321
50833        7  122624759  122670754     95       9  8023      0.41781      0.33804
6561         7  122743588  122875025    194      13  8040      0.97613       0.1645
154865       7  123081993  123209718    156      10  8044      0.42729      0.33458
4698         7  123171083  123232958    106      11  8045      0.55966      0.28785
142685       7  123206882  123287951    119      12  8070      0.97609      0.16451
442721       7  123260861  123314147     56       6  7893      0.36825      0.35634
8976         7  123311981  123424125    202      11  8081     -0.24035      0.59497
23553        7  123450220  123527532     86      10  7865      0.86838      0.19259
6677         7  123530286  123621464    129      12  7928        1.015      0.15505
730130       7  123660970  123708523     91       7  8168      0.19704       0.4219
2861         7  124375655  124441079     90      12  8118      -1.2742      0.89871
154872       7  124407346  124465864    108       6  8102     -0.62844      0.73514
25913        7  124452440  124605037    415       6  8138     -0.75039      0.77349
2918         7  126068652  126927428   1681      41  7936     -0.69684      0.75705
168850       7  127000097  127067778    172      13  8157       -1.086      0.86126
381          7  127193406  127241759     88      12  7829     -0.37563       0.6464
29999        7  127198689  127251851     91      11  7835     -0.48629      0.68662
79571        7  127210682  127260654     75       8  7784    -0.044704      0.51783
5078         7  127240346  127290982     57       8  8038      0.30678      0.37951
27044        7  127257043  127742659    494      18  8053      0.23149      0.40847
64101        7  127657124  127706002     49       8  7849      0.16879      0.43298
3952         7  127846241  127907682    107      12  7763    -0.094518      0.53765
55131        7  127940429  128018962     78       8  7749       1.4283     0.076602
401399       7  127980379  128036739     37      10  7296     -0.12772      0.55082
3614         7  128022331  128085045    122      13  8118      -1.3509      0.91163
29923        7  128060884  128108472     89      13  8094      -1.2384      0.89221
55798        7  128081783  128152978    130      15  8013      -1.1908      0.88313
101928451    7  128121940  128281752    438      19  8055       -1.192      0.88337
346653       7  128276743  128338949    159       9  8104      -1.0914      0.86244
84691        7  128314115  128381797    191      21  8014      0.16432      0.43474
813          7  128344346  128423477    182      21  7684      0.28481      0.38789
64753        7  128396464  128472187    121       9  7553     -0.91645      0.82028
611          7  128402543  128450844     77       9  7338     -0.50818      0.69433
2318         7  128435436  128509328     75       4  7631      -1.2178      0.88835
9296         7  128467857  128515903     39       4  7320      -1.0011       0.8416
100130705    7  128471464  128522101     38       5  6973     -0.97538      0.83531
375616       7  128506919  128585773     79      15  6929      0.29589      0.38366
3663         7  128542976  128600089     80      12  7333       0.7195      0.23592
23534        7  128584234  128730227    261      16  7890      0.24226      0.40429
340348       7  128749712  128819534    119      14  7202     -0.34244      0.63399
6608         7  128793713  128863386     79       6  7446      0.18806      0.42542
23382        7  128829855  129080052    240      15  7823      0.49846      0.30908
57464        7  129039274  129138240    128      10  8099     0.067935      0.47292
100287482    7  129107320  129162773     76       9  7738     -0.43797       0.6693
4899         7  129216555  129406922    348      22  7803        -1.21      0.88687
7328         7  129460572  129627800    403      15  7882       1.1636      0.12229
51530        7  129648126  129726233     79      10  7592       1.0875       0.1384
23008        7  129675349  129785560    175      16  7925      0.87775      0.19004
84928        7  129794555  129880338    156      16  7729       1.7284      0.04196
136263       7  129804317  129866684    119      12  7879       1.8885     0.029482
1358         7  129871703  129939638    132      12  7516       1.1877      0.11748
51200        7  129897974  129974020    160      21  7655      0.79479      0.21337
93979        7  129949630  130018571    182      18  8030      -1.1427      0.87342
1357         7  129985290  130037949    131      14  7903      -1.4728      0.92959
95681        7  130023612  130116051     96      14  7549      0.39415      0.34674
4232         7  130091016  130156138     72       6  7946     -0.13512      0.55374
26958        7  130136079  130388598    185      12  8129     -0.12244      0.54872
114960       7  130343486  130407268    102      11  8107     -0.47975       0.6843
136259       7  130407382  130453860     81      11  7553       2.5358    0.0056091
4289         7  130759855  131191398    716      65  7684       1.1895      0.11712
5420         7  131175021  131276376    162      29  7392     -0.20335      0.58057
91584        7  131798091  132368447    948      83  7623     -0.86041      0.80522
54927        7  132459623  132801839    444      14  8004      -1.6453      0.95004
60412        7  132902823  133760514   1188      27  7954       1.1147      0.13248
136332       7  133777105  133958933    302       6  8002  -0.00032097      0.50013
84912        7  133964089  134036827    208       7  7837     -0.86806      0.80732
231          7  134117107  134178888     71      11  7530      0.16275      0.43536
57016        7  134177344  134236166    136       5  8002     -0.24628      0.59727
441282       7  134198849  134274615    215      10  8016     -0.98777      0.83837
669          7  134296531  134374568    187      10  7514      -1.8404      0.96714
800          7  134429164  134665480    493      39  7785       0.4381      0.33066
340351       7  134636259  134830530    297      13  7759        1.441     0.074795
55281        7  134797766  134860967    149       7  8045       1.8065     0.035421
78996        7  134840532  134890578    136       6  8051       1.8651     0.031086
29062        7  134858590  134931316    135       5  7938       1.7852     0.037115
346673       7  134881731  134953244    110      11  7717       1.7909     0.036657
4850         7  135036547  135229875    255      16  8020      -0.5246      0.70007
23165        7  135207662  135343501    233      22  7856      0.27664      0.39103
647087       7  135312221  135371160    121      10  7852      0.75113      0.22629
26266        7  135355979  135447943    167      18  7732      0.77239      0.21994
389558       7  135403096  135468616    112      13  7644     0.013158      0.49475
136319       7  135601503  135697204    250      20  7932       1.2818     0.099949
767558       7  135601503  135697204    250      20  7932       1.2818     0.099949
1129         7  136518399  136713720    440      29  7805      0.76387      0.22247
5764         7  136902088  137063606    300      29  7795     -0.34957      0.63667
9162         7  137064385  137566609    450      36  7688      0.69435      0.24373
64764        7  137549725  137721847    208      26  7419      0.48089       0.3153
100130880    7  137603094  137652712     88       7  7760     -0.38291      0.64911
6718         7  137726178  137813050    150      14  7805      0.95831      0.16895
8805         7  138110079  138280333    216      15  7347      0.16801      0.43329
136306       7  138269030  138420969    251      46  7260      0.56638      0.28557
50617        7  138381039  138519305    344      43  7459      0.55859      0.28822
155006       7  138447664  138500769    142      18  7644      -1.3109      0.90505
57670        7  138506126  138701064    397      30  7728      0.70868      0.23926
92092        7  138700452  138755775    117       4  7676      0.74188      0.22908
56829        7  138718266  138829466    199      22  7487     -0.43528      0.66832
79989        7  138783490  138884550    112       8  7186      -1.5821      0.94319
254048       7  138880978  139002982     29       6  7095      0.42293      0.33617
51631        7  138990105  139118203    210       3  7222      0.41581      0.33878
154791       7  138990196  139041065     71       3  7209      0.62949      0.26451
100996928    7  138990878  139118203    209       3  7227      0.41675      0.33843
346689       7  139128088  139203457    123      17  6878     -0.62638      0.73447
154790       7  139173674  139239731     41       9  7058      0.58971      0.27769
6916         7  139443047  139730125    359      37  7681      0.24862      0.40183
64761        7  139713544  139799086    117      14  7608      -1.8169      0.96538
80853        7  139774546  139911741    199      11  7965      -2.0176      0.97818
84255        7  140023552  140139024    292      25  7524      0.51252      0.30414
401409       7  140068843  140136653    145      19  7425      0.64656      0.25896
23608        7  140142840  140214369    113       7  7520     -0.26553       0.6047
27147        7  140208220  140376285    229      15  7631   -0.0076185      0.50304
90956        7  140337730  140405745     72       6  7970      -1.0756      0.85894
4708         7  140361481  140416446     65       5  7900      -1.3356      0.90917
673          7  140405749  140659564    304       8  7884      -1.0673      0.85708
51650        7  140695961  140749781     67       5  8067   -0.0083043      0.50331
100507421    7  140739032  141190180    645      50  7803      0.42884      0.33402
55750        7  141216078  141364209     38       3  7661     -0.53632      0.70413
57189        7  141346528  141436953     78       6  7864     -0.46472      0.67893
494551       7  141373153  141441071     55       4  7921     -0.32083      0.62583
6742         7  141403121  141460288     62       2  8170     -0.18806      0.57458
50831        7  141428897  141474997     58       1  8081     -0.42068      0.66301
50832        7  141443289  141489188     76       1  8201     -0.32083      0.62583
54429        7  141452129  141501338     83       1  8244     -0.27341      0.60773
136242       7  141526078  141576332    101       5  8174       0.1548      0.43849
130075       7  141583676  141629620     60       4  8121       0.1316      0.44765
23601        7  141617157  141681783     33       3  7352     -0.34011      0.63311
8972         7  141660676  141816547    120      17  7402      0.60926      0.27118
5726         7  141662431  141708573     16       3  7783      -0.4153      0.66104
93432        7  141776549  141853783    115      11  7598      0.72121      0.23539
136541       7  141941958  141992878    231      11  7971     -0.70175      0.75858
6957         7  141963851  142520972    903      45  7391     -0.22242      0.58801
100463482    7  142339131  142385525    119       6  8027      -0.6508      0.74241
5644         7  142422319  142470927     14       3  7595     -0.18927      0.57506
2051         7  142517776  142578847    140       9  7979      -1.0049      0.84252
55503        7  142558956  142618490     61       2  7790      0.10498       0.4582
56302        7  142595648  142665820     67       5  7934       1.4607     0.072043
135927       7  142601603  142647957     44       2  7993      0.41704      0.33832
3792         7  142628201  142694503    104       4  8042       2.4546     0.007052
135924       7  142713287  142759219     59       6  8043       2.3202     0.010164
346517       7  142714438  142760379     58       6  8054       2.2714     0.011562
5304         7  142794174  142846834    101       7  8137       2.0899     0.018313
259285       7  142845512  142891528     44       4  7825       1.2223       0.1108
259286       7  142884172  142930143     52       5  7870      0.48045      0.31545
373156       7  142925506  142976222     14       3  7655      0.18748      0.42564
135932       7  142947040  142995141      8       3  7821      -0.5906      0.72261
835          7  142950308  143014789     16       3  7920     -0.84953      0.80221
1180         7  142978219  143059097     80      14  7508      0.42757      0.33448
9715         7  143040493  143114397     96      22  7168     0.017789       0.4929
7791         7  143043338  143098204     61      16  6831      0.40033      0.34446
100507507    7  143066248  143113295     64      15  7254      0.33017      0.37063
2041         7  143078205  143140985    100      19  7354     -0.38703      0.65063
338398       7  143105546  143151502     71      14  7441       -1.584       0.9434
259287       7  143139966  143185889     77       9  8046      -3.0866      0.99899
9747         7  143538461  143634278     62       5  7697      0.68649       0.2462
135948       7  143597326  143643279     77       5  7909      0.92495       0.1775
26211        7  143622020  143668108     99       6  7963       1.1507      0.12493
135946       7  143666090  143712025     58       5  7651      0.26281      0.39635
393046       7  143712495  143758430    164       6  7906     0.011675      0.49534
392138       7  143736313  143782245    137       8  7820      0.37172      0.35505
346525       7  143757201  143803133    103       7  7795      0.18227      0.42768
442361       7  143771676  143817632    102       6  7898    -0.089651      0.53572
135941       7  143791206  143837138    138       6  7995     0.014728      0.49412
100128553    7  143845548  143893173     63       3  7917    -0.051739      0.52063
445328       7  143873176  143927791      2       1  7725     -0.32012      0.62556
7984         7  144017489  144087725     15       3  8138      0.16728      0.43358
135935       7  144084333  144142320    112       9  8003     -0.39763      0.65455
27010        7  144139034  144568488    626      45  7620      -0.2887      0.61359
26047        7  145778453  148128090   5339     180  7750        1.044      0.14825
202865       7  148252657  148322952     93      15  7397      -0.9851      0.83771
8454         7  148360631  148508202    232      17  7722     -0.94201      0.82691
2146         7  148494464  148616441    125      11  8031      -1.1453      0.87395
9601         7  148690154  148760782    113       8  7233      -1.5761       0.9425
136051       7  148756733  148822869    100       5  7643     -0.51221      0.69575
57541        7  148788508  148890134    210       9  7723      -1.1247      0.86963
155054       7  148789853  148858438    140       7  7616      -1.0646      0.85648
8427         7  148857560  148933339    175      15  7857     -0.25653      0.60123
7988         7  148901741  148962700    141      19  7924      0.54899      0.29151
100289678    7  148924262  148992085    142      15  8046      0.78186      0.21715
27153        7  149118454  149193053     66       7  7395      0.40921      0.34119
155061       7  149159884  149229928     65       6  7676     -0.22078      0.58737
84626        7  149377061  149441664    116      11  7202     0.020853      0.49168
23145        7  149438131  149541054    161      20  7045     -0.59594      0.72439
168544       7  149451452  149505295     64       7  6933      -0.1775      0.57044
643641       7  149500464  149574568    134      12  7327     -0.39325      0.65293
155066       7  149535053  149587787    100       7  7596     -0.25141      0.59925
653857       7  149934301  150055758     97       4  7491      0.85387      0.19659
65999        7  149985296  150045245     69       2  7570      0.57821      0.28156
113763       7  149991938  150039810     59       2  7589      0.58805      0.27825
5919         7  150021033  150073773    108       4  7470       1.6152     0.053129
29803        7  150030361  150081133     94       4  7451       1.8914     0.029288
285971       7  150041406  150105719    125       9  7591       1.8708     0.030683
155038       7  150112748  150186483    140      15  7375      0.96361      0.16762
168537       7  150176945  150228161    133      16  7848      0.69289      0.24419
55303        7  150229458  150281043    235      12  8095       1.7142      0.04325
474344       7  150312463  150364736    181      13  8130       3.1068   0.00094555
26157        7  150347690  150400729    145      13  8119       2.4277    0.0075971
170575       7  150378645  150431368    105      10  8077       2.4574    0.0069983
100527949    7  150378645  150450737    163      13  8065       2.2886      0.01105
55340        7  150399436  150450737    126      11  8040       1.9744      0.02417
55365        7  150462854  150512208    146      19  7694     -0.36979      0.64423
28959        7  150478375  150533448    194      23  7552      -1.3529      0.91195
26           7  150489336  150568379    289      20  7729       -1.707      0.95609
