GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,symbol,P_bonf,P_fdr
388649,1,92648573,92721367,57,5,7543,-0.22133,0.58758,C1orf146,1.0,0.9488189276139409
285268,3,40531376,40591043,30,2,7326,-0.22141,0.58761,ZNF621,1.0,0.9488189276139409
79899,11,36282725,36496754,518,44,7821,-0.22156,0.58767,PRR5L,1.0,0.9488189276139409
5252,6,33343773,33394230,10,3,7569,-0.22154,0.58767,PHF1,1.0,0.9488189276139409
63915,6,8003800,8099647,355,21,8004,-0.22169,0.58772,BLOC1S5,1.0,0.9488189276139409
54874,1,93878688,94030218,105,9,7779,-0.22167,0.58772,FNBP1L,1.0,0.9488189276139409
85300,19,3845618,3938080,110,15,7574,-0.22178,0.58776,ATCAY,1.0,0.9488189276139409
399947,11,109257570,109309893,17,2,7840,-0.22188,0.5878,C11orf87,1.0,0.9488189276139409
51222,14,21548205,21607863,64,13,6954,-0.222,0.58784,ZNF219,1.0,0.9488189276139409
8857,19,40343963,40475910,102,15,7630,-0.22204,0.58786,FCGBP,1.0,0.9488189276139409
819,5,134039170,134097850,25,5,7740,-0.22211,0.58789,CAMLG,1.0,0.9488189276139409
23114,1,204762782,205001950,483,36,7501,-0.22212,0.58789,NFASC,1.0,0.9488189276139409
79953,20,24414835,24657253,423,34,7895,-0.22218,0.58791,SYNDIG1,1.0,0.9488189276139409
83650,8,11153495,11199695,90,4,7791,-0.22229,0.58796,SLC35G5,1.0,0.9488189276139409
3885,17,39523921,39573636,57,7,7875,-0.22236,0.58798,KRT34,1.0,0.9488189276139409
6957,7,141963851,142520972,903,45,7391,-0.22242,0.58801,TRB,1.0,0.9488189276139409
51571,8,130841839,131063897,326,25,7841,-0.22243,0.58801,FAM49B,1.0,0.9488189276139409
388523,19,23147685,23221010,151,3,7855,-0.22251,0.58804,ZNF728,1.0,0.9488189276139409
54892,7,158414002,158532520,320,9,7688,-0.22255,0.58806,NCAPG2,1.0,0.9488189276139409
2838,3,98215743,98261994,81,13,7976,-0.22262,0.58808,GPR15,1.0,0.9488189276139409
26469,2,131078580,131142982,49,4,7663,-0.22262,0.58808,PTPN18,1.0,0.9488189276139409
55714,4,183030112,183734177,1632,154,7515,-0.22267,0.58811,TENM3,1.0,0.9488189276139409
9783,1,41076352,41166324,154,16,7965,-0.22267,0.58811,RIMS3,1.0,0.9488189276139409
57343,19,57827645,57881266,163,16,7952,-0.22268,0.58811,ZNF304,1.0,0.9488189276139409
90952,11,124613019,124667223,57,8,7838,-0.22279,0.58815,ESAM,1.0,0.9488189276139409
1062,4,104016963,104154566,206,8,8104,-0.22346,0.58841,CENPE,1.0,0.9488267335466574
51421,3,134064187,134129321,79,10,7499,-0.22361,0.58847,AMOTL2,1.0,0.9488267335466574
3607,17,80442594,80572483,269,22,7633,-0.22362,0.58847,FOXK2,1.0,0.9488267335466574
440145,13,73272495,73336938,70,8,8073,-0.22383,0.58855,MZT1,1.0,0.9488267335466574
5916,12,53594350,53661040,53,8,7800,-0.22381,0.58855,RARG,1.0,0.9488267335466574
11030,8,30207017,30439778,334,20,7804,-0.22387,0.58857,RBPMS,1.0,0.9488267335466574
80135,1,84909920,84974033,146,15,7861,-0.22398,0.58861,RPF1,1.0,0.9488267335466574
53346,15,83741301,83816111,72,9,7764,-0.22427,0.58873,TM6SF1,1.0,0.9488267335466574
100507527,19,32044095,32094456,24,1,7787,-0.22477,0.58892,THEG5,1.0,0.9488267335466574
5590,1,1946909,2126834,243,16,7320,-0.22511,0.58905,PRKCZ,1.0,0.9488267335466574
25945,3,110755606,110923017,61,2,6902,-0.22516,0.58907,PVRL3,1.0,0.9488267335466574
50810,15,83796804,83911770,146,6,7931,-0.22544,0.58918,HDGFRP3,1.0,0.9488267335466574
10131,16,3698038,3802598,90,16,6758,-0.22569,0.58928,TRAP1,1.0,0.9488267335466574
257177,1,161324521,161372673,158,4,7789,-0.22598,0.58939,CFAP126,1.0,0.9488267335466574
80346,8,21985533,22034448,31,7,6866,-0.22623,0.58949,REEP4,1.0,0.9488267335466574
84305,12,56285197,56356697,32,2,7872,-0.22626,0.5895,WIBG,1.0,0.9488267335466574
4867,2,110870913,110997639,14,2,6266,-0.22626,0.5895,NPHP1,1.0,0.9488267335466574
57489,1,86802507,86897025,234,13,8081,-0.22646,0.58958,ODF2L,1.0,0.9488267335466574
29985,19,2719925,2775074,49,3,6913,-0.22654,0.58961,SLC39A3,1.0,0.9488267335466574
2168,2,88412501,88462650,118,16,7920,-0.22669,0.58967,FABP1,1.0,0.9488267335466574
5737,1,78921728,79016386,150,14,7337,-0.22677,0.5897,PTGFR,1.0,0.9488267335466574
7706,17,54955270,55026409,66,12,7648,-0.22719,0.58986,TRIM25,1.0,0.9488267335466574
57282,2,162445699,162851786,536,11,7636,-0.22718,0.58986,SLC4A10,1.0,0.9488267335466574
339965,4,77224192,77368285,185,13,7668,-0.22721,0.58987,CCDC158,1.0,0.9488267335466574
57007,2,237434424,237501001,116,10,7519,-0.22741,0.58995,ACKR3,1.0,0.9488267335466574
286122,8,144085679,144145720,86,8,6522,-0.22773,0.59007,C8orf31,1.0,0.9488267335466574
5048,17,2461923,2598909,183,10,7574,-0.22794,0.59015,PAFAH1B1,1.0,0.9488267335466574
8338,1,149823525,149868961,16,1,7045,-0.22794,0.59015,HIST2H2AC,1.0,0.9488267335466574
121512,12,32517518,32808984,830,37,7936,-0.22823,0.59026,FGD4,1.0,0.9488267335466574
57335,17,15567891,15634101,10,2,6879,-0.22833,0.5903,ZNF286A,1.0,0.9488267335466574
200316,22,39401609,39461977,65,5,7052,-0.22839,0.59033,APOBEC3F,1.0,0.9488267335466574
4908,12,5506280,5614465,245,33,7651,-0.22843,0.59034,NTF3,1.0,0.9488267335466574
92344,1,170466263,170532974,59,6,7591,-0.22851,0.59038,GORAB,1.0,0.9488267335466574
9786,14,58859103,59025549,79,10,7698,-0.22856,0.5904,KIAA0586,1.0,0.9488267335466574
79879,22,42161636,42238175,123,9,7967,-0.22877,0.59048,CCDC134,1.0,0.9488267335466574
540,13,52496805,52621181,177,10,8052,-0.22895,0.59055,ATP7B,1.0,0.9488267335466574
5125,9,78470560,78987255,1271,142,7648,-0.22922,0.59065,PCSK5,1.0,0.9488267335466574
94233,10,88379314,88436217,169,12,8015,-0.22949,0.59076,OPN4,1.0,0.9488267335466574
415117,3,93723078,93782460,30,5,7757,-0.22957,0.59079,STX19,1.0,0.9488267335466574
5201,5,139614635,139717689,140,8,7922,-0.2296,0.5908,PFDN1,1.0,0.9488267335466574
8612,19,271040,326435,118,9,7527,-0.22967,0.59083,PPAP2C,1.0,0.9488267335466574
11227,2,158079340,158177913,85,9,7618,-0.22985,0.5909,GALNT5,1.0,0.9488267335466574
23368,14,104190088,104350116,257,7,7905,-0.23005,0.59097,PPP1R13B,1.0,0.9488267335466574
2071,2,128004866,128086752,103,10,7766,-0.23022,0.59104,ERCC3,1.0,0.9488267335466574
25816,5,118569418,118740294,345,26,7854,-0.23023,0.59104,TNFAIP8,1.0,0.9488267335466574
22894,13,73319540,73391344,106,9,8099,-0.23031,0.59107,DIS3,1.0,0.9488267335466574
1482,5,172649107,172697315,50,10,7152,-0.23043,0.59112,NKX2-5,1.0,0.9488267335466574
29105,16,58137496,58198296,68,9,7527,-0.23077,0.59125,CFAP20,1.0,0.9488267335466574
401665,11,4868049,4914113,73,9,7482,-0.23081,0.59127,OR51T1,1.0,0.9488267335466574
286148,8,95697103,95816076,283,13,7940,-0.23103,0.59135,DPY19L4,1.0,0.9488267335466574
344805,3,111723465,111810116,257,12,7783,-0.23106,0.59136,TMPRSS7,1.0,0.9488267335466574
8825,12,81181171,81366702,353,23,7618,-0.23114,0.5914,LIN7A,1.0,0.9488267335466574
135398,6,49483113,49533166,61,10,7480,-0.2314,0.5915,C6orf141,1.0,0.9488267335466574
266722,13,96708093,97501816,1122,41,7947,-0.23161,0.59158,HS6ST3,1.0,0.9488267335466574
11311,1,150004350,150127505,144,2,7801,-0.2317,0.59161,VPS45,1.0,0.9488267335466574
6777,17,40341195,40463478,90,5,7895,-0.23236,0.59187,STAT5B,1.0,0.9488267335466574
226,16,30029411,30091741,56,4,8043,-0.23245,0.5919,ALDOA,1.0,0.9488267335466574
6123,16,1984580,2039679,128,13,7211,-0.23261,0.59197,RPL3L,1.0,0.9488267335466574
5090,9,128474617,128739656,195,7,7853,-0.2327,0.592,PBX3,1.0,0.9488267335466574
89758,6,80503304,80615137,343,29,7916,-0.23268,0.592,C6orf7,1.0,0.9488267335466574
285668,5,60898636,61012362,228,24,7897,-0.233,0.59212,C5orf64,1.0,0.9488267335466574
51009,17,5367582,5424520,172,9,7666,-0.2332,0.5922,DERL2,1.0,0.9488267335466574
10671,8,29978813,30051155,68,6,7509,-0.23332,0.59225,DCTN6,1.0,0.9488267335466574
126017,19,53935989,54007546,141,26,6979,-0.23342,0.59228,ZNF813,1.0,0.9488267335466574
55020,22,46628861,46699905,130,5,7793,-0.23352,0.59232,TTC38,1.0,0.9488267335466574
4335,17,2277354,2339258,63,10,7209,-0.23355,0.59233,MNT,1.0,0.9488267335466574
731220,2,102003823,102126165,318,11,7743,-0.23376,0.59241,RFX8,1.0,0.9488267335466574
5314,6,51470145,51987423,1151,36,7850,-0.23389,0.59246,PKHD1,1.0,0.9488267335466574
359710,20,31608230,31671434,143,12,7686,-0.23418,0.59258,BPIFB3,1.0,0.9488267335466574
643834,11,60935984,60990350,26,3,7494,-0.2342,0.59259,PGA3,1.0,0.9488267335466574
6462,17,7482382,7546700,105,11,7600,-0.23426,0.59261,SHBG,1.0,0.9488267335466574
92283,19,37118283,37192740,123,8,7882,-0.23451,0.59271,ZNF461,1.0,0.9488267335466574
92270,5,81566166,81624147,81,10,7878,-0.23527,0.593,ATP6AP1L,1.0,0.9488267335466574
5029,11,72893735,72963472,85,19,7238,-0.23535,0.59303,P2RY2,1.0,0.9488267335466574
3354,6,87612024,87736397,173,15,7804,-0.23578,0.5932,HTR1E,1.0,0.9488267335466574
343702,20,30520805,30596256,94,14,7688,-0.23587,0.59323,XKR7,1.0,0.9488267335466574
126272,19,40011630,40058494,107,12,7939,-0.2359,0.59325,EID2B,1.0,0.9488267335466574
51393,17,16283856,16350317,108,10,7585,-0.2362,0.59336,TRPV2,1.0,0.9488267335466574
1045,13,28526205,28578505,99,12,7304,-0.23664,0.59353,CDX2,1.0,0.9488267335466574
126070,19,11890099,11956016,122,4,7998,-0.23675,0.59357,ZNF440,1.0,0.9488267335466574
2,12,9210304,9303558,164,9,7943,-0.23691,0.59363,A2M,1.0,0.9488267335466574
116115,19,42689492,42742353,30,1,8011,-0.23701,0.59367,ZNF526,1.0,0.9488267335466574
267012,13,106083216,106153383,168,14,7427,-0.23718,0.59374,DAOA,1.0,0.9488267335466574
8428,13,99092455,99264396,382,19,7827,-0.23727,0.59378,STK24,1.0,0.9488267335466574
79602,12,1765147,1907845,228,13,7699,-0.23768,0.59393,ADIPOR2,1.0,0.9488267335466574
170392,10,74618339,74702787,14,2,6879,-0.23773,0.59396,OIT3,1.0,0.9488267335466574
2840,2,128368439,128420213,109,13,7357,-0.23795,0.59404,GPR17,1.0,0.9488267335466574
23423,15,79568404,79685802,308,21,7771,-0.23804,0.59407,TMED3,1.0,0.9488267335466574
220388,11,85384893,85432320,39,6,7840,-0.23811,0.5941,CCDC89,1.0,0.9488267335466574
115948,19,11521272,11581853,36,5,6709,-0.23823,0.59415,CCDC151,1.0,0.9488267335466574
124995,17,45890638,45943907,110,9,7434,-0.23828,0.59417,MRPL10,1.0,0.9488267335466574
10746,2,128046245,128135805,105,10,7755,-0.23827,0.59417,MAP3K2,1.0,0.9488267335466574
25820,15,72731667,72888904,37,4,6933,-0.23839,0.59421,ARIH1,1.0,0.9488267335466574
24146,7,100865373,100917101,71,5,7343,-0.23843,0.59423,CLDN15,1.0,0.9488267335466574
55031,11,11827970,11990872,289,14,7889,-0.23851,0.59426,USP47,1.0,0.9488267335466574
1412,2,219844912,219893127,5,1,6507,-0.23885,0.59439,CRYBA2,1.0,0.9488267335466574
168620,7,97805759,97854769,50,9,7466,-0.23928,0.59455,BHLHA15,1.0,0.9488267335466574
83759,11,66422469,66480348,19,4,7607,-0.23932,0.59457,RBM4B,1.0,0.9488267335466574
57492,6,157063980,157541913,606,36,7732,-0.23933,0.59458,ARID1B,1.0,0.9488267335466574
3833,6,33324301,33387701,4,2,7453,-0.23961,0.59468,KIFC1,1.0,0.9488267335466574
51548,19,4164106,4217596,83,11,6873,-0.23972,0.59473,SIRT6,1.0,0.9488267335466574
8942,2,143471497,143809885,494,26,7810,-0.23995,0.59482,KYNU,1.0,0.9488267335466574
136227,7,100971101,101212304,816,37,7576,-0.24002,0.59484,COL26A1,1.0,0.9488267335466574
8976,7,123311981,123424125,202,11,8081,-0.24035,0.59497,WASL,1.0,0.9488267335466574
79172,2,24981175,25055245,119,12,7909,-0.24038,0.59498,CENPO,1.0,0.9488267335466574
10263,11,67263961,67311199,24,3,7934,-0.24045,0.59501,CDK2AP2,1.0,0.9488267335466574
9026,12,123284045,123357508,114,4,7802,-0.24044,0.59501,HIP1R,1.0,0.9488267335466574
114132,19,50442250,50499439,121,6,7785,-0.24105,0.59524,SIGLEC11,1.0,0.9488267335466574
29893,17,40714328,40764849,60,3,7949,-0.24132,0.59534,PSMC3IP,1.0,0.9488267335466574
221301,6,116815176,116890031,149,9,8104,-0.24143,0.59539,FAM26D,1.0,0.9488267335466574
4684,11,112796969,113159158,652,31,7856,-0.24156,0.59544,NCAM1,1.0,0.9488267335466574
84312,14,36260524,36351169,55,2,7546,-0.24159,0.59545,BRMS1L,1.0,0.9488267335466574
10656,8,136434702,136679068,336,14,7924,-0.24159,0.59545,KHDRBS3,1.0,0.9488267335466574
100129669,9,24533193,24580889,28,6,7142,-0.24161,0.59546,IZUMO3,1.0,0.9488267335466574
23322,16,53623818,53772771,148,10,7555,-0.2417,0.59549,RPGRIP1L,1.0,0.9488267335466574
342898,19,39683562,39729906,46,3,7819,-0.24171,0.5955,SYCN,1.0,0.9488267335466574
55216,11,111909968,111965874,19,1,7678,-0.24176,0.59552,C11orf57,1.0,0.9488267335466574
374897,19,36004269,36054253,94,13,7647,-0.2418,0.59553,SBSN,1.0,0.9488267335466574
100505767,7,76152874,76724911,102,12,7280,-0.24196,0.5956,SPDYE18,1.0,0.9488267335466574
56936,14,70026531,70076600,35,2,7732,-0.24214,0.59567,CCDC177,1.0,0.9488267335466574
8738,12,94036121,94299530,424,45,7733,-0.24237,0.59575,CRADD,1.0,0.9488267335466574
286205,9,127694887,127940838,300,11,8080,-0.24239,0.59576,SCAI,1.0,0.9488267335466574
54434,12,109166466,109286359,108,11,7527,-0.24254,0.59582,SSH1,1.0,0.9488267335466574
3382,7,8142814,8337242,388,54,7337,-0.24259,0.59584,ICA1,1.0,0.9488267335466574
3972,19,49509237,49555350,38,4,7172,-0.24261,0.59585,LHB,1.0,0.9488267335466574
7134,3,52475107,52523057,54,3,7104,-0.24272,0.59589,TNNC1,1.0,0.9488267335466574
286144,8,93885758,94013372,86,11,7791,-0.24284,0.59594,TRIQK,1.0,0.9488267335466574
6637,2,70498510,70555869,108,7,7768,-0.24295,0.59598,SNRPG,1.0,0.9488267335466574
113828,22,40355953,40436043,70,8,7618,-0.24323,0.59609,FAM83F,1.0,0.9488267335466574
7185,9,123654671,123726451,153,7,7881,-0.24325,0.59609,TRAF1,1.0,0.9488267335466574
1638,13,95081835,95166936,245,22,7685,-0.2433,0.59611,DCT,1.0,0.9488267335466574
84885,9,131473148,131521451,10,2,6939,-0.24345,0.59617,ZDHHC12,1.0,0.9488267335466574
54939,15,75593352,75644268,41,2,7722,-0.24357,0.59622,COMMD4,1.0,0.9488267335466574
138804,9,107278534,107324490,97,13,7932,-0.24362,0.59624,OR13C4,1.0,0.9488267335466574
225689,8,144763507,144814633,52,8,6618,-0.24377,0.5963,MAPK15,1.0,0.9488267335466574
56147,5,140130876,140401929,351,10,7822,-0.24414,0.59644,PCDHA1,1.0,0.9488267335466574
6618,19,7950194,7998136,57,12,6908,-0.24444,0.59656,SNAPC2,1.0,0.9488267335466574
23054,20,33292578,33448433,164,9,7958,-0.24446,0.59656,NCOA6,1.0,0.9488267335466574
145942,15,38191801,38253623,74,8,7899,-0.2445,0.59658,TMCO5A,1.0,0.9488267335466574
3094,5,130484976,130536041,47,3,7807,-0.24477,0.59668,HINT1,1.0,0.9488267335466574
8775,19,47980891,48053515,41,2,7861,-0.24494,0.59675,NAPA,1.0,0.9488267335466574
79755,17,80777310,80832931,134,9,8078,-0.24496,0.59676,ZNF750,1.0,0.9488267335466574
134,1,203061833,203146533,127,14,7490,-0.24499,0.59677,ADORA1,1.0,0.9488267335466574
23127,1,183888988,184041904,334,31,7879,-0.24518,0.59684,COLGALT2,1.0,0.9488267335466574
157724,8,87216288,87277609,141,14,8081,-0.24539,0.59692,SLC7A13,1.0,0.9488267335466574
79661,15,75604331,75657592,37,3,7587,-0.24549,0.59696,NEIL1,1.0,0.9488267335466574
8737,6,3029201,3125421,144,13,7415,-0.24559,0.597,RIPK1,1.0,0.9488267335466574
101927503,11,1014884,1065749,81,13,7488,-0.24598,0.59715,LOC101927503,1.0,0.9488267335466574
27031,3,132389453,132476303,90,15,7759,-0.24623,0.59725,NPHP3,1.0,0.9488267335466574
57016,7,134177344,134236166,136,5,8002,-0.24628,0.59727,AKR1B10,1.0,0.9488267335466574
7525,18,711592,847327,276,16,7706,-0.24633,0.59729,YES1,1.0,0.9488267335466574
287,4,113704239,114314896,1044,85,7685,-0.24633,0.59729,ANK2,1.0,0.9488267335466574
9722,1,162004581,162349813,697,40,7704,-0.24636,0.5973,NOS1AP,1.0,0.9488267335466574
353299,1,182384256,182539732,390,21,7858,-0.24642,0.59732,RGSL1,1.0,0.9488267335466574
3196,2,74705686,74754275,20,1,7050,-0.24646,0.59734,TLX2,1.0,0.9488267335466574
8499,12,81642045,82188109,824,38,7698,-0.24671,0.59743,PPFIA2,1.0,0.9488267335466574
79674,3,156967531,157256415,551,22,7858,-0.24708,0.59758,VEPH1,1.0,0.9488267335466574
7867,3,50614293,50696728,64,4,7555,-0.24734,0.59768,MAPKAPK3,1.0,0.9488267335466574
10884,5,44774027,44825616,64,2,8052,-0.24738,0.59769,MRPS30,1.0,0.9488267335466574
2324,5,180018506,180111624,106,16,7043,-0.24739,0.5977,FLT4,1.0,0.9488267335466574
7082,15,29982338,30296038,495,39,7814,-0.24764,0.5978,TJP1,1.0,0.9488267335466574
23028,1,23310937,23420184,115,6,7982,-0.2477,0.59782,KDM1A,1.0,0.9488267335466574
6006,1,25677853,25782363,64,1,7465,-0.24773,0.59783,RHCE,1.0,0.9488267335466574
5544,12,11408847,11457656,46,1,8031,-0.24838,0.59808,PRB3,1.0,0.9488267335466574
79098,1,207181866,207243555,63,6,8063,-0.24846,0.59811,C1orf116,1.0,0.9488267335466574
57616,19,31755851,31875190,187,23,7670,-0.24849,0.59812,TSHZ3,1.0,0.9488267335466574
84103,4,100397161,100473460,127,12,7713,-0.24849,0.59812,C4orf17,1.0,0.9488267335466574
7155,3,25629396,25741396,139,7,7764,-0.24851,0.59813,TOP2B,1.0,0.9488267335466574
219873,11,123837403,123883398,140,13,7943,-0.2485,0.59813,OR10S1,1.0,0.9488267335466574
23433,2,46734867,46821827,142,14,7676,-0.24855,0.59814,RHOQ,1.0,0.9488267335466574
4593,9,113395935,113576386,398,32,7951,-0.24891,0.59828,MUSK,1.0,0.9488267335466574
162394,17,33535086,33604768,156,17,7592,-0.2489,0.59828,SLFN5,1.0,0.9488267335466574
63934,19,56940693,57023770,149,15,7633,-0.24895,0.5983,ZNF667,1.0,0.9488267335466574
93185,1,160051129,160103650,93,12,7895,-0.24899,0.59832,IGSF8,1.0,0.9488267335466574
253650,9,38533190,38655626,95,12,7588,-0.24904,0.59833,ANKRD18A,1.0,0.9488267335466574
200312,22,30764801,30818302,105,10,7998,-0.2491,0.59836,RNF215,1.0,0.9488267335466574
349565,3,139269022,139431885,284,24,7900,-0.24915,0.59838,NMNAT3,1.0,0.9488267335466574
90326,1,6649925,6705646,69,6,8104,-0.24921,0.5984,THAP3,1.0,0.9488267335466574
2837,17,80295647,80343528,107,6,7842,-0.24929,0.59843,UTS2R,1.0,0.9488267335466574
7775,17,4999029,5061411,113,12,7422,-0.24947,0.5985,ZNF232,1.0,0.9488267335466574
119692,11,4859467,4905438,85,10,7466,-0.24971,0.59859,OR51S1,1.0,0.9488267335466574
285641,5,150645926,150718334,175,13,7521,-0.24975,0.59861,SLC36A3,1.0,0.9488267335466574
8344,6,26149024,26194458,67,6,7689,-0.24976,0.59861,HIST1H2BE,1.0,0.9488267335466574
245939,20,158527,205264,112,9,7891,-0.2498,0.59863,DEFB128,1.0,0.9488267335466574
63967,1,36175819,36270568,60,4,6676,-0.2502,0.59878,CLSPN,1.0,0.9488267335466574
51208,3,137682658,137762494,116,10,7797,-0.2503,0.59882,CLDN18,1.0,0.9488267335466574
84084,2,130702235,130750311,20,1,7013,-0.25039,0.59886,RAB6C,1.0,0.9488267335466574
55124,8,22097810,22225560,193,10,7285,-0.25051,0.5989,PIWIL2,1.0,0.9488267335466574
729648,19,9790189,9846493,180,5,8044,-0.25051,0.5989,ZNF812,1.0,0.9488267335466574
8637,5,139892251,139939163,26,4,8000,-0.25058,0.59893,EIF4EBP3,1.0,0.9488267335466574
5627,3,93581881,93727934,74,9,7832,-0.25108,0.59913,PROS1,1.0,0.9488267335466574
196463,12,113761371,113837458,42,4,6599,-0.25117,0.59916,PLBD2,1.0,0.9488267335466574
219537,11,57270044,57327747,88,9,7735,-0.2512,0.59917,SMTNL1,1.0,0.9488267335466574
55904,7,104619637,104764532,131,6,7171,-0.25121,0.59917,KMT2E,1.0,0.9488267335466574
6776,17,40404565,40473961,80,4,7880,-0.25131,0.59921,STAT5A,1.0,0.9488267335466574
155066,7,149535053,149587787,100,7,7596,-0.25141,0.59925,ATP6V0E2,1.0,0.9488267335466574
91937,5,156336293,156425266,127,10,7922,-0.25148,0.59928,TIMD4,1.0,0.9488267335466574
56941,3,128962680,129035029,96,3,7840,-0.25153,0.5993,HMCES,1.0,0.9488267335466574
441608,11,58159938,58205882,177,6,8100,-0.25157,0.59931,OR5B3,1.0,0.9488267335466574
57799,16,604357,689273,163,6,7596,-0.25163,0.59934,RAB40C,1.0,0.9488267335466574
10538,14,75953784,76023335,139,16,7613,-0.25164,0.59934,BATF,1.0,0.9488267335466574
642273,2,28814,82042,45,3,7532,-0.25174,0.59938,FAM110C,1.0,0.9488267335466574
11031,18,9673228,9872553,520,63,7436,-0.25196,0.59946,RAB31,1.0,0.9488267335466574
2260,8,38258656,38361352,124,16,7621,-0.25217,0.59955,FGFR1,1.0,0.9488267335466574
51654,20,31936645,32024375,74,5,7655,-0.2523,0.59959,CDK5RAP1,1.0,0.9488267335466574
28998,8,121398083,121492647,97,5,7408,-0.25232,0.5996,MRPL13,1.0,0.9488267335466574
7046,9,101832412,101926474,101,7,7883,-0.25239,0.59963,TGFBR1,1.0,0.9488267335466574
79585,16,4394543,4501962,90,5,7352,-0.25253,0.59968,CORO7,1.0,0.9488267335466574
142910,10,90311519,90376733,51,8,7663,-0.25262,0.59972,LIPJ,1.0,0.9488267335466574
1757,9,136518682,136640077,255,27,7246,-0.25278,0.59978,SARDH,1.0,0.9488267335466574
390144,11,55571228,55617214,122,12,7813,-0.25282,0.5998,OR5D16,1.0,0.9488267335466574
342357,16,25237322,25304210,226,8,7939,-0.25284,0.59981,ZKSCAN2,1.0,0.9488267335466574
64924,5,68354776,68436899,205,16,7878,-0.25318,0.59993,SLC30A5,1.0,0.9488267335466574
9569,7,73833120,74026931,124,9,7468,-0.25316,0.59993,GTF2IRD1,1.0,0.9488267335466574
152007,9,36101730,36173910,180,23,7698,-0.25344,0.60004,GLIPR2,1.0,0.9488267335466574
55615,22,45029427,45143561,233,30,7197,-0.25366,0.60012,PRR5,1.0,0.9488267335466574
729800,10,124543332,124595964,119,5,8105,-0.25391,0.60022,LOC729800,1.0,0.9488267335466574
8366,6,26017124,26062480,87,10,7653,-0.25416,0.60031,HIST1H4B,1.0,0.9488267335466574
83879,2,174184561,174243718,102,12,7613,-0.25427,0.60036,CDCA7,1.0,0.9488267335466574
221749,6,3712836,3787246,261,17,7286,-0.25466,0.60051,PXDC1,1.0,0.9488267335466574
10054,19,34884264,34970798,68,5,7676,-0.25471,0.60052,UBA2,1.0,0.9488267335466574
101928193,9,136027207,136077257,76,11,7099,-0.2548,0.60056,LOC101928193,1.0,0.9488267335466574
101060024,5,133407530,133452801,104,12,7769,-0.2549,0.6006,LOC101060024,1.0,0.9488267335466574
114899,5,34007963,34078371,98,6,7946,-0.25495,0.60062,C1QTNF3,1.0,0.9488267335466574
30836,1,94325014,94380474,113,9,8054,-0.25501,0.60064,DNTTIP2,1.0,0.9488267335466574
60494,11,86050778,86144151,215,25,7893,-0.25504,0.60065,CCDC81,1.0,0.9488267335466574
101928147,21,35762204,35808947,49,4,7085,-0.25532,0.60076,C21orf140,1.0,0.9488267335466574
100534012,1,151094105,151152773,49,7,7797,-0.25536,0.60078,TNFAIP8L2-SCNM1,1.0,0.9488267335466574
56475,2,154323852,154370322,62,10,7381,-0.25573,0.60092,RPRM,1.0,0.9488267335466574
6617,14,62194075,62273146,138,9,7921,-0.25584,0.60096,SNAPC1,1.0,0.9488267335466574
8399,16,14756405,14823526,2,1,7369,-0.25595,0.60101,PLA2G10,1.0,0.9488267335466574
146057,15,43020928,43248037,139,9,7759,-0.25598,0.60102,TTBK2,1.0,0.9488267335466574
390059,11,5375607,5421664,302,11,8013,-0.256,0.60102,OR51M1,1.0,0.9488267335466574
55331,11,76536917,76744850,406,8,7544,-0.25637,0.60117,ACER3,1.0,0.9488267335466574
5225,6,41694449,41750139,73,13,7419,-0.25646,0.6012,PGC,1.0,0.9488267335466574
8427,7,148857560,148933339,175,15,7857,-0.25653,0.60123,ZNF282,1.0,0.9488267335466574
8174,19,461487,515343,21,5,6749,-0.25658,0.60125,MADCAM1,1.0,0.9488267335466574
9679,10,126297861,126467930,211,18,7662,-0.25675,0.60131,FAM53B,1.0,0.9488267335466574
340075,5,149665909,149717525,84,12,7705,-0.25676,0.60132,ARSI,1.0,0.9488267335466574
4482,8,9876830,10296401,1212,46,7525,-0.25692,0.60138,MSRA,1.0,0.9488267335466574
56253,11,122674255,122753347,174,24,7739,-0.25707,0.60144,CRTAM,1.0,0.9488267335466574
79169,1,228278428,228328112,26,5,7779,-0.25724,0.6015,C1orf35,1.0,0.9488267335466574
5992,12,106941685,107166582,314,19,8015,-0.25737,0.60155,RFX4,1.0,0.9488267335466574
152098,3,28355372,28576633,221,11,8029,-0.25764,0.60166,ZCWPW2,1.0,0.9488267335466574
91133,18,5944705,6449910,799,50,7616,-0.25816,0.60186,L3MBTL4,1.0,0.9488267335466574
55107,11,69889408,70045651,451,46,7811,-0.2583,0.60191,ANO1,1.0,0.9488267335466574
127018,1,219312192,219396207,98,6,8057,-0.25844,0.60197,LYPLAL1,1.0,0.9488267335466574
213,4,74234972,74297129,66,3,8065,-0.25876,0.60209,ALB,1.0,0.9488267335466574
632,1,156176951,156223123,60,4,7851,-0.25893,0.60216,BGLAP,1.0,0.9488267335466574
91272,5,173024148,173078706,92,10,7357,-0.25923,0.60227,BOD1,1.0,0.9488267335466574
7508,3,14176647,14255172,107,12,7900,-0.2593,0.6023,XPC,1.0,0.9488267335466574
10400,17,17398877,17530434,253,14,7400,-0.25936,0.60232,PEMT,1.0,0.9488267335466574
25932,1,25036760,25180815,115,6,7738,-0.25951,0.60238,CLIC4,1.0,0.9488267335466574
