GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,symbol,P_bonf,P_fdr
55145,8,42681817,42733474,14,2,7247,0.24936,0.40154,THAP1,1.0,0.9467213266041816
1794,5,169029251,169520386,991,80,7742,0.24874,0.40178,DOCK2,1.0,0.9467213266041816
154,5,148171156,148264628,143,19,7345,0.24831,0.40195,ADRB2,1.0,0.9467213266041816
84320,1,180247352,180507022,512,14,7859,0.24824,0.40197,ACBD6,1.0,0.9467213266041816
7180,6,49650071,49716911,151,15,8005,0.24817,0.402,CRISP2,1.0,0.9467213266041816
10129,13,32570269,32880794,535,40,7770,0.24811,0.40202,FRY,1.0,0.9467213266041816
143244,10,81237357,81286196,40,4,8048,0.24807,0.40204,EIF5AL1,1.0,0.9467213266041816
8399,16,14756405,14823526,2,1,7383,0.24794,0.40209,PLA2G10,1.0,0.9467213266041816
221476,6,36881039,36942613,166,19,7940,0.24761,0.40222,PI16,1.0,0.9467213266041816
91300,19,886503,948225,19,5,7118,0.2475,0.40226,R3HDM4,1.0,0.9467213266041816
23670,9,74288282,74419373,323,13,7702,0.24749,0.40226,TMEM2,1.0,0.9467213266041816
9829,1,65685133,65891552,352,19,7797,0.24731,0.40233,DNAJC6,1.0,0.9467213266041816
729288,17,18551742,18620572,22,3,7409,0.24721,0.40237,ZNF286B,1.0,0.9467213266041816
22985,14,23517773,23599823,104,13,7532,0.24695,0.40247,ACIN1,1.0,0.9467213266041816
2834,10,120342916,120390160,115,16,7759,0.24694,0.40248,PRLHR,1.0,0.9467213266041816
1933,2,206989318,207037653,86,3,7943,0.24687,0.4025,EEF1B2,1.0,0.9467213266041816
51621,15,31584083,31680102,125,15,7375,0.24678,0.40254,KLF13,1.0,0.9467213266041816
11179,7,111811643,111993989,187,9,7872,0.24629,0.40273,ZNF277,1.0,0.9467213266041816
83931,1,36795225,36886525,173,13,7927,0.2459,0.40288,STK40,1.0,0.9467213266041816
51258,12,6591316,6637471,139,8,8163,0.24548,0.40304,MRPL51,1.0,0.9467213266041816
7094,9,35687334,35767392,59,7,8050,0.24546,0.40305,TLN1,1.0,0.9467213266041816
28965,5,128265951,128379335,523,15,7892,0.24525,0.40313,SLC27A6,1.0,0.9467213266041816
55220,1,205295193,205361218,209,20,7872,0.24521,0.40315,KLHDC8A,1.0,0.9467213266041816
203190,8,21994343,22049344,54,7,7024,0.24515,0.40317,LGI3,1.0,0.9467213266041816
9735,12,122976796,123120947,178,12,7980,0.245,0.40323,KNTC1,1.0,0.9467213266041816
23028,1,23310937,23420184,115,6,7995,0.24495,0.40325,KDM1A,1.0,0.9467213266041816
3148,4,174242527,174290595,5,2,6884,0.24471,0.40334,HMGB2,1.0,0.9467213266041816
79056,11,32816309,32889669,182,15,8105,0.24469,0.40335,PRRG4,1.0,0.9467213266041816
8936,6,110411022,110536219,89,4,7049,0.24465,0.40337,WASF1,1.0,0.9467213266041816
283471,12,51201701,51291667,173,11,8092,0.24428,0.40351,TMPRSS12,1.0,0.9467213266041816
24149,6,43293808,43372181,82,8,8033,0.24405,0.4036,ZNF318,1.0,0.9467213266041816
4794,6,44215903,44268525,68,7,7484,0.244,0.40362,NFKBIE,1.0,0.9467213266041816
3232,2,176966669,177053737,111,12,7595,0.24391,0.40365,HOXD3,1.0,0.9467213266041816
127003,1,109638573,109691484,45,6,7297,0.24364,0.40375,C1orf194,1.0,0.9467213266041816
11319,10,74884282,74962853,137,1,7456,0.24344,0.40383,ECD,1.0,0.9467213266041816
6291,11,18242902,18293384,84,14,7045,0.24332,0.40388,SAA4,1.0,0.9467213266041816
2212,1,161440205,161499360,65,6,7563,0.24333,0.40388,FCGR2A,1.0,0.9467213266041816
55326,8,6530878,6629024,183,16,7415,0.24328,0.40389,AGPAT5,1.0,0.9467213266041816
26097,1,153571458,153628782,51,2,7225,0.24322,0.40392,CHTOP,1.0,0.9467213266041816
3696,7,20335345,20465382,325,23,7688,0.24318,0.40393,ITGB8,1.0,0.9467213266041816
6833,11,17404432,17533449,345,29,7854,0.24303,0.40399,ABCC8,1.0,0.9467213266041816
134111,5,6402460,6506834,194,28,7664,0.24301,0.404,UBE2QL1,1.0,0.9467213266041816
27283,6,54138203,54264950,213,16,7774,0.24301,0.404,TINAG,1.0,0.9467213266041816
213,4,74234972,74297129,66,3,8079,0.24276,0.40409,ALB,1.0,0.9467213266041816
694,12,92524054,92574673,82,15,7907,0.24263,0.40415,BTG1,1.0,0.9467213266041816
7392,19,35724896,35780724,150,14,7955,0.24255,0.40418,USF2,1.0,0.9467213266041816
51751,17,42888721,42937848,80,10,8029,0.24255,0.40418,HIGD1B,1.0,0.9467213266041816
152404,3,118609477,118899915,544,27,7749,0.24248,0.4042,IGSF11,1.0,0.9467213266041816
9745,19,30828328,31058966,304,28,7637,0.24232,0.40427,ZNF536,1.0,0.9467213266041816
10663,3,45949973,45999845,94,9,7839,0.24224,0.4043,CXCR6,1.0,0.9467213266041816
57688,5,60593100,60851999,243,13,7949,0.24218,0.40432,ZSWIM6,1.0,0.9467213266041816
2739,6,38633701,38705952,162,21,7666,0.24208,0.40436,GLO1,1.0,0.9467213266041816
93978,12,8573591,8640926,125,2,7927,0.24208,0.40436,CLEC6A,1.0,0.9467213266041816
10181,3,50091341,50166397,79,7,7881,0.24193,0.40442,RBM5,1.0,0.9467213266041816
4650,19,17151591,17334104,462,40,7526,0.24188,0.40444,MYO9B,1.0,0.9467213266041816
84681,9,35802957,35850481,52,6,8088,0.24171,0.4045,HINT2,1.0,0.9467213266041816
495,19,36031095,36089560,67,15,7306,0.24167,0.40452,ATP4A,1.0,0.9467213266041816
51608,7,881191,946073,133,10,8044,0.24165,0.40452,GET4,1.0,0.9467213266041816
114815,10,108323421,108959466,1029,59,7668,0.24161,0.40454,SORCS1,1.0,0.9467213266041816
55224,1,204090190,204156307,118,19,7505,0.24158,0.40455,ETNK2,1.0,0.9467213266041816
775,12,2044952,2817115,1268,104,7597,0.24151,0.40458,CACNA1C,1.0,0.9467213266041816
10335,11,10584638,10750535,296,23,7785,0.24146,0.4046,MRVI1,1.0,0.9467213266041816
440585,1,43575800,43632067,81,7,7821,0.24117,0.40471,FAM183A,1.0,0.9467213266041816
219464,11,55989582,56035661,108,7,8042,0.24107,0.40475,OR5T2,1.0,0.9467213266041816
1089,19,42115344,42168442,100,10,7800,0.24104,0.40476,CEACAM4,1.0,0.9467213266041816
135250,6,150194511,150252195,124,6,7513,0.24101,0.40478,RAET1E,1.0,0.9467213266041816
51246,3,48499197,48577259,23,4,7172,0.24088,0.40482,SHISA5,1.0,0.9467213266041816
56902,2,68350005,68413091,91,6,7981,0.24074,0.40488,PNO1,1.0,0.9467213266041816
26018,3,66419221,66586446,213,22,7496,0.24066,0.40491,LRIG1,1.0,0.9467213266041816
285588,5,171586176,171640458,158,18,7641,0.24038,0.40502,EFCAB9,1.0,0.9467213266041816
26032,3,33181537,33295707,274,22,7893,0.24035,0.40503,SUSD5,1.0,0.9467213266041816
161823,15,43587872,43656096,100,6,7330,0.24032,0.40504,ADAL,1.0,0.9467213266041816
79006,16,730173,779655,54,5,6810,0.2401,0.40513,METRN,1.0,0.9467213266041816
23239,18,60347672,60657676,350,15,7975,0.23979,0.40525,PHLPP1,1.0,0.9467213266041816
3361,7,154827034,154889102,121,5,7762,0.23964,0.4053,HTR5A,1.0,0.9467213266041816
8651,16,11338274,11385039,138,14,7779,0.23939,0.4054,SOCS1,1.0,0.9467213266041816
79618,8,28712911,28932456,152,10,8083,0.23917,0.40549,HMBOX1,1.0,0.9467213266041816
7579,1,33903232,33972105,144,17,7920,0.23916,0.40549,ZSCAN20,1.0,0.9467213266041816
79850,17,600847,656075,129,16,7885,0.23913,0.4055,FAM57A,1.0,0.9467213266041816
114881,17,45874733,45934169,118,10,7446,0.23901,0.40555,OSBPL7,1.0,0.9467213266041816
6100,7,33124409,33184002,134,11,7895,0.23855,0.40573,RP9,1.0,0.9467213266041816
344787,3,31988266,32043228,129,9,7448,0.23851,0.40574,ZNF860,1.0,0.9467213266041816
79603,19,8239217,8337305,143,24,6890,0.23809,0.40591,CERS4,1.0,0.9467213266041816
55193,3,52569368,52754866,232,4,8020,0.23804,0.40593,PBRM1,1.0,0.9467213266041816
5053,12,103222104,103346381,293,14,7709,0.23803,0.40593,PAH,1.0,0.9467213266041816
26692,6,29001990,29047952,4,2,7040,0.23783,0.406,OR2W1,1.0,0.9467213266041816
85285,17,39330352,39376147,97,4,7851,0.23779,0.40602,KRTAP4-1,1.0,0.9467213266041816
157567,8,101511980,101607014,134,12,7891,0.23777,0.40603,ANKRD46,1.0,0.9467213266041816
51524,11,61094473,61146977,3,1,7969,0.23757,0.40611,TMEM138,1.0,0.9467213266041816
28234,12,20928638,21080019,582,15,7741,0.23748,0.40614,SLCO1B3,1.0,0.9467213266041816
201191,17,48178673,48242246,48,9,7209,0.23747,0.40615,SAMD14,1.0,0.9467213266041816
113026,17,43179008,43244891,89,16,7659,0.2374,0.40617,PLCD3,1.0,0.9467213266041816
503834,19,54100310,54150263,27,8,6801,0.23695,0.40635,DPRX,1.0,0.9467213266041816
146456,16,69367149,69420712,43,4,8193,0.23691,0.40636,TMED6,1.0,0.9467213266041816
10634,22,29667985,29718778,46,7,7875,0.23638,0.40657,GAS2L1,1.0,0.9467213266041816
80146,2,106699759,106845795,188,15,7836,0.23606,0.40669,UXS1,1.0,0.9467213266041816
223117,7,84614508,84851171,246,16,7777,0.23601,0.40671,SEMA3D,1.0,0.9467213266041816
23220,11,58904812,58986060,140,8,7929,0.23601,0.40671,DTX4,1.0,0.9467213266041816
55775,14,90386944,90521108,88,4,7821,0.23571,0.40683,TDP1,1.0,0.9467213266041816
4817,1,161052862,161105235,51,8,7955,0.23557,0.40688,NIT1,1.0,0.9467213266041816
643414,10,90449301,90522513,223,10,7611,0.23553,0.4069,LIPK,1.0,0.9467213266041816
100507588,19,7946032,7993980,50,10,6756,0.23548,0.40692,TGFBR3L,1.0,0.9467213266041816
145258,14,95224560,95271499,77,19,7077,0.23461,0.40726,GSC,1.0,0.9467213266041816
10219,12,9107137,9173343,117,7,7991,0.2346,0.40726,KLRG1,1.0,0.9467213266041816
57139,19,11494732,11565018,62,5,7277,0.23451,0.4073,RGL3,1.0,0.9467213266041816
23235,11,111438170,111607635,154,3,8028,0.23441,0.40733,SIK2,1.0,0.9467213266041816
3484,7,45892959,45943267,112,13,7863,0.23428,0.40738,IGFBP1,1.0,0.9467213266041816
27036,19,51610558,51666783,23,7,6862,0.23424,0.4074,SIGLEC7,1.0,0.9467213266041816
56886,2,128813754,128963251,266,9,7939,0.2342,0.40741,UGGT1,1.0,0.9467213266041816
10241,17,46873350,46952607,77,7,7625,0.2341,0.40745,CALCOCO2,1.0,0.9467213266041816
10900,17,42350786,42406039,49,6,7240,0.23412,0.40745,RUNDC3A,1.0,0.9467213266041816
55423,20,1599522,1673425,245,22,7945,0.23386,0.40755,SIRPG,1.0,0.9467213266041816
9744,17,7204848,7264797,70,11,7287,0.23372,0.4076,ACAP1,1.0,0.9467213266041816
55788,6,70375641,70542049,383,10,8046,0.23345,0.40771,LMBRD1,1.0,0.9467213266041816
284352,19,45561431,45660543,198,15,7656,0.23339,0.40773,PPP1R37,1.0,0.9467213266041816
114905,4,15306560,15457791,227,15,7614,0.23325,0.40779,C1QTNF7,1.0,0.9467213266041816
83715,1,6449836,6531004,134,9,7683,0.23312,0.40783,ESPN,1.0,0.9467213266041816
126792,1,1132629,1180421,122,4,7607,0.23281,0.40795,B3GALT6,1.0,0.9467213266041816
51218,14,95966323,96021055,172,27,7458,0.2325,0.40807,GLRX5,1.0,0.9467213266041816
28972,3,52704792,52752198,54,2,8068,0.23248,0.40808,SPCS1,1.0,0.9467213266041816
54894,17,56421037,56529931,129,13,8011,0.2324,0.40811,RNF43,1.0,0.9467213266041816
197350,16,3159016,3209961,74,4,7217,0.23198,0.40827,CASP16,1.0,0.9467213266041816
93183,1,159987462,160036783,83,11,7842,0.23196,0.40828,PIGM,1.0,0.9467213266041816
2305,12,2956846,3021321,139,6,7436,0.23187,0.40832,FOXM1,1.0,0.9467213266041816
55810,12,8150298,8218118,88,7,7529,0.23181,0.40834,FOXJ2,1.0,0.9467213266041816
80328,6,150220901,150280371,58,6,7276,0.2318,0.40835,ULBP2,1.0,0.9467213266041816
121260,12,129267739,129343541,299,20,7704,0.23172,0.40838,SLC15A4,1.0,0.9467213266041816
3574,8,79635007,79752758,174,8,7858,0.23144,0.40849,IL7,1.0,0.9467213266041816
729159,16,60382359,60428667,83,14,7762,0.23139,0.40851,LOC729159,1.0,0.9467213266041816
84002,3,182936032,183001179,37,3,7514,0.23119,0.40858,B3GNT5,1.0,0.9467213266041816
55638,8,110576405,110739020,292,16,7954,0.2311,0.40862,SYBU,1.0,0.9467213266041816
1305,10,71526644,71728904,618,79,7584,0.23107,0.40863,COL13A1,1.0,0.9467213266041816
3929,20,36939814,37015653,173,20,7633,0.23105,0.40864,LBP,1.0,0.9467213266041816
1192,6,31688358,31740095,34,6,7104,0.2309,0.4087,CLIC1,1.0,0.9467213266041816
23564,6,31684817,31733039,34,6,7104,0.2309,0.4087,DDAH2,1.0,0.9467213266041816
4439,6,31672725,31740455,34,6,7104,0.2309,0.4087,MSH5,1.0,0.9467213266041816
401251,6,31695773,31742627,34,6,7104,0.2309,0.4087,SAPCD1,1.0,0.9467213266041816
646643,19,56030780,56083435,36,9,6901,0.23086,0.40871,SBK2,1.0,0.9467213266041816
8871,6,158367888,158530208,458,39,7817,0.23084,0.40872,SYNJ2,1.0,0.9467213266041816
189,2,241773162,241828536,204,12,7777,0.23068,0.40878,AGXT,1.0,0.9467213266041816
26257,14,37039216,37086786,125,9,8066,0.23048,0.40886,NKX2-8,1.0,0.9467213266041816
843,2,202012621,202104129,80,6,7892,0.23025,0.40895,CASP10,1.0,0.9467213266041816
64946,5,68450375,68516184,139,7,8045,0.22983,0.40911,CENPH,1.0,0.9467213266041816
84680,11,44052729,44115791,142,23,7882,0.22981,0.40912,ACCS,1.0,0.9467213266041816
10798,11,55692932,55738876,311,5,8094,0.22975,0.40914,OR5I1,1.0,0.9467213266041816
23353,7,820194,924557,282,13,7679,0.22971,0.40916,SUN1,1.0,0.9467213266041816
10279,6,27180480,27234399,83,8,7536,0.22966,0.40918,PRSS16,1.0,0.9467213266041816
288,10,61776056,62528284,1680,60,7928,0.2296,0.4092,ANK3,1.0,0.9467213266041816
116143,2,68347281,68419692,105,7,7941,0.22924,0.40934,WDR92,1.0,0.9467213266041816
55554,19,51318545,51369779,180,30,7518,0.22914,0.40938,KLK15,1.0,0.9467213266041816
965,1,117047156,117148715,36,3,7165,0.22899,0.40944,CD58,1.0,0.9467213266041816
25769,9,19497450,19824059,612,40,7629,0.22871,0.40955,SLC24A2,1.0,0.9467213266041816
4048,12,96384531,96472298,240,29,7761,0.22868,0.40956,LTA4H,1.0,0.9467213266041816
10584,8,119929527,120129207,381,18,7794,0.22863,0.40958,COLEC10,1.0,0.9467213266041816
3658,15,78695518,78803798,170,13,7872,0.22849,0.40963,IREB2,1.0,0.9467213266041816
339318,19,35190103,35243774,80,9,7694,0.22844,0.40965,ZNF181,1.0,0.9467213266041816
127943,1,161656598,161707933,157,22,7555,0.22798,0.40983,FCRLB,1.0,0.9467213266041816
51377,1,192971496,193064237,42,3,7543,0.22781,0.4099,UCHL5,1.0,0.9467213266041816
100188893,6,41720181,41767634,61,7,7718,0.22777,0.40991,TOMM6,1.0,0.9467213266041816
7483,1,228099165,228170676,156,9,7748,0.22766,0.40995,WNT9A,1.0,0.9467213266041816
254240,22,32799834,32895429,267,33,7866,0.22768,0.40995,BPIFC,1.0,0.9467213266041816
83592,10,4833369,4900254,226,24,8022,0.22753,0.41001,AKR1E2,1.0,0.9467213266041816
100533496,17,15329332,15501945,237,23,7548,0.22745,0.41004,TVP23C-CDRT4,1.0,0.9467213266041816
51085,7,72997524,73073903,128,12,7448,0.22734,0.41008,MLXIPL,1.0,0.9467213266041816
25858,11,64032863,64082239,30,6,7865,0.22696,0.41023,TEX40,1.0,0.9467213266041816
9128,9,116002914,116066079,130,12,7996,0.22692,0.41024,PRPF4,1.0,0.9467213266041816
10952,9,101949570,102002901,68,2,7704,0.22691,0.41025,SEC61B,1.0,0.9467213266041816
2918,7,126068652,126927428,1681,41,7949,0.22674,0.41031,GRM8,1.0,0.9467213266041816
25941,18,34349513,34444179,119,5,8091,0.22667,0.41034,TPGS2,1.0,0.9467213266041816
131831,3,150367672,150456786,166,19,7669,0.22645,0.41043,ERICH6,1.0,0.9467213266041816
645843,3,152047487,152093779,54,7,8057,0.2263,0.41048,TMEM14E,1.0,0.9467213266041816
741,11,64873875,64920170,39,7,7947,0.22618,0.41053,ZNHIT2,1.0,0.9467213266041816
10308,16,31850079,31938629,19,4,7443,0.22588,0.41065,ZNF267,1.0,0.9467213266041816
10052,17,42865816,42943179,121,13,7964,0.22578,0.41069,GJC1,1.0,0.9467213266041816
80135,1,84909920,84974033,146,15,7874,0.22571,0.41071,RPF1,1.0,0.9467213266041816
8553,3,4986097,5036866,103,11,7316,0.22568,0.41072,BHLHE40,1.0,0.9467213266041816
146691,17,17736822,17910784,153,3,6964,0.22546,0.41081,TOM1L2,1.0,0.9467213266041816
57489,1,86802507,86897025,234,13,8095,0.22546,0.41081,ODF2L,1.0,0.9467213266041816
354,19,51323171,51374020,177,26,7531,0.22544,0.41082,KLK3,1.0,0.9467213266041816
121364,12,55579809,55625759,93,2,7959,0.22524,0.4109,OR10A7,1.0,0.9467213266041816
80760,10,7591232,7743961,409,43,7488,0.2252,0.41091,ITIH5,1.0,0.9467213266041816
10650,18,12372895,12442237,99,12,7209,0.22509,0.41096,SLMO1,1.0,0.9467213266041816
6531,5,1382905,1480543,180,24,7151,0.22505,0.41097,SLC6A3,1.0,0.9467213266041816
387890,12,119996264,120089861,177,12,7710,0.22501,0.41099,TMEM233,1.0,0.9467213266041816
27258,3,14185228,14249869,78,9,7908,0.22499,0.41099,LSM3,1.0,0.9467213266041816
220136,18,47743563,47827865,136,12,7720,0.22477,0.41108,CFAP53,1.0,0.9467213266041816
56311,7,117829493,117892785,146,6,7826,0.22469,0.41111,ANKRD7,1.0,0.9467213266041816
4236,15,44086733,44151951,67,3,7950,0.22469,0.41111,MFAP1,1.0,0.9467213266041816
64083,5,32114817,32209425,61,5,7506,0.22466,0.41112,GOLPH3,1.0,0.9467213266041816
164,16,71752903,71878006,225,16,7921,0.22426,0.41128,AP1G1,1.0,0.9467213266041816
26013,20,42101320,42189590,156,15,7578,0.22419,0.41131,L3MBTL1,1.0,0.9467213266041816
51302,6,46507317,46655567,178,13,7938,0.22403,0.41137,CYP39A1,1.0,0.9467213266041816
3535,22,22345474,23275085,1261,87,7433,0.2237,0.4115,IGL,1.0,0.9467213266041816
10322,2,73406366,73464355,111,11,8048,0.22342,0.4116,SMYD5,1.0,0.9467213266041816
23384,22,24631785,24823708,101,7,7763,0.22341,0.41161,SPECC1L,1.0,0.9467213266041816
132001,3,11821916,11923393,148,19,7238,0.22338,0.41162,TAMM41,1.0,0.9467213266041816
5433,2,128593840,128650729,98,10,8120,0.22335,0.41163,POLR2D,1.0,0.9467213266041816
87,14,69330840,69481083,413,38,7697,0.22324,0.41167,ACTN1,1.0,0.9467213266041816
201161,17,16235831,16291812,48,3,7590,0.22307,0.41174,CENPV,1.0,0.9467213266041816
1828,18,28863052,28947394,214,9,7745,0.22304,0.41175,DSG1,1.0,0.9467213266041816
9475,2,11309894,11519711,441,16,7858,0.22295,0.41179,ROCK2,1.0,0.9467213266041816
4705,2,240886789,240999819,267,25,7828,0.22292,0.4118,NDUFA10,1.0,0.9467213266041816
266743,11,66153475,66204177,70,6,7700,0.22283,0.41183,NPAS4,1.0,0.9467213266041816
23080,7,32500101,32638327,417,16,8077,0.22261,0.41192,AVL9,1.0,0.9467213266041816
115584,16,24822184,24932949,221,26,7621,0.22253,0.41195,SLC5A11,1.0,0.9467213266041816
3217,17,46674594,46723383,88,10,7788,0.22229,0.41205,HOXB7,1.0,0.9467213266041816
1540,16,50740961,50845847,119,9,7725,0.22226,0.41206,CYLD,1.0,0.9467213266041816
55486,3,183533522,183637693,291,16,7881,0.22179,0.41224,PARL,1.0,0.9467213266041816
83903,17,3592197,3639993,131,6,7471,0.22176,0.41225,GSG2,1.0,0.9467213266041816
10940,8,99094521,99182069,204,22,7834,0.22144,0.41238,POP1,1.0,0.9467213266041816
9152,11,20585946,20686610,324,28,7773,0.22138,0.4124,SLC6A5,1.0,0.9467213266041816
127700,1,36873507,36951086,219,11,8059,0.22116,0.41248,OSCP1,1.0,0.9467213266041816
132851,4,177095725,177151822,170,25,7966,0.22108,0.41251,SPATA4,1.0,0.9467213266041816
1316,10,3808188,3862473,169,16,7770,0.221,0.41255,KLF6,1.0,0.9467213266041816
359845,17,279769,330731,34,4,6649,0.22084,0.41261,FAM101B,1.0,0.9467213266041816
47,17,40013169,40121795,147,8,8045,0.22018,0.41287,ACLY,1.0,0.9467213266041816
442721,7,123260861,123314147,56,6,7907,0.22,0.41293,LMOD2,1.0,0.9467213266041816
27352,22,40731571,40816293,84,5,7533,0.21997,0.41295,SGSM3,1.0,0.9467213266041816
388595,1,16033987,16084292,107,10,7826,0.21986,0.41299,TMEM82,1.0,0.9467213266041816
81930,11,28032163,28164746,110,6,8081,0.21974,0.41303,KIF18A,1.0,0.9467213266041816
605,12,122424861,122509950,95,12,7368,0.21975,0.41303,BCL7A,1.0,0.9467213266041816
3854,12,52830435,52880910,233,9,8110,0.21974,0.41304,KRT6B,1.0,0.9467213266041816
1465,1,201442658,201511387,184,14,7390,0.21971,0.41305,CSRP1,1.0,0.9467213266041816
55909,8,22467931,22561661,112,7,7785,0.2196,0.41309,BIN3,1.0,0.9467213266041816
5879,7,6379126,6453598,135,10,7239,0.21958,0.4131,RAC1,1.0,0.9467213266041816
50853,3,37997217,38058676,82,6,7814,0.21942,0.41316,VILL,1.0,0.9467213266041816
145645,15,45213900,45281421,37,2,6600,0.21943,0.41316,C15orf43,1.0,0.9467213266041816
266553,6,9687863,10246841,1329,74,7794,0.21932,0.4132,OFCC1,1.0,0.9467213266041816
285598,5,175757477,175810934,80,9,8008,0.21929,0.41321,ARL10,1.0,0.9467213266041816
200845,3,58442823,58498087,88,13,7666,0.21909,0.41329,KCTD6,1.0,0.9467213266041816
85413,6,110735890,110832844,288,28,7747,0.21908,0.41329,SLC22A16,1.0,0.9467213266041816
8111,14,91688876,91765898,105,14,7617,0.21878,0.41341,GPR68,1.0,0.9467213266041816
6468,10,103360421,103490345,108,8,7912,0.21879,0.41341,FBXW4,1.0,0.9467213266041816
56122,5,140568078,140615860,86,7,8121,0.21871,0.41344,PCDHB14,1.0,0.9467213266041816
341208,11,93719378,93857374,225,14,7974,0.21867,0.41345,HEPHL1,1.0,0.9467213266041816
10468,5,52741183,52792964,95,13,7499,0.21868,0.41345,FST,1.0,0.9467213266041816
7040,19,41826812,41894831,67,7,7240,0.21867,0.41345,TGFB1,1.0,0.9467213266041816
9796,8,22067216,22124851,68,9,7099,0.21719,0.41403,PHYHIP,1.0,0.9467213266041816
80185,8,33346027,33405703,84,2,8071,0.21709,0.41407,TTI2,1.0,0.9467213266041816
7852,2,136861919,136910725,58,6,7421,0.21707,0.41408,CXCR4,1.0,0.9467213266041816
1088,19,43074393,43134082,39,1,8107,0.21692,0.41414,CEACAM8,1.0,0.9467213266041816
8718,1,6510787,6562432,46,7,7191,0.2169,0.41414,TNFRSF25,1.0,0.9467213266041816
647087,7,135312221,135371160,121,10,7866,0.21689,0.41415,C7orf73,1.0,0.9467213266041816
253012,7,92807899,92890783,56,7,7505,0.21682,0.41418,HEPACAM2,1.0,0.9467213266041816
146378,16,29999655,30046023,60,4,8143,0.21672,0.41421,C16orf92,1.0,0.9467213266041816
9652,5,94789599,94925709,185,6,8002,0.21651,0.41429,TTC37,1.0,0.9467213266041816
388743,1,223704972,223888436,216,21,7690,0.21648,0.41431,CAPN8,1.0,0.9467213266041816
283349,12,64969293,65101347,253,15,7800,0.21646,0.41432,RASSF3,1.0,0.9467213266041816
178,1,100280633,100399579,231,13,7872,0.21639,0.41434,AGL,1.0,0.9467213266041816
53339,15,83675175,83771106,137,13,7874,0.21641,0.41434,BTBD1,1.0,0.9467213266041816
29126,9,5415503,5480567,118,18,7607,0.21632,0.41437,CD274,1.0,0.9467213266041816
646000,18,11574557,11620611,28,3,7016,0.21616,0.41443,SLC35G4,1.0,0.9467213266041816
26589,15,88992709,89045633,25,7,7594,0.21604,0.41448,MRPL46,1.0,0.9467213266041816
4343,1,113182048,113253368,83,8,7896,0.21583,0.41456,MOV10,1.0,0.9467213266041816
317662,10,74892877,75012435,206,2,7550,0.21584,0.41456,FAM149B1,1.0,0.9467213266041816
57634,12,132399465,132575011,153,8,7408,0.21573,0.4146,EP400,1.0,0.9467213266041816
6690,5,147194143,147253794,106,16,7461,0.21567,0.41462,SPINK1,1.0,0.9467213266041816
284406,19,36872861,36944550,102,10,7770,0.21564,0.41463,ZFP82,1.0,0.9467213266041816
2786,1,235700985,235849054,265,21,7431,0.21563,0.41464,GNG4,1.0,0.9467213266041816
55872,8,27657138,27730612,314,9,8123,0.21541,0.41472,PBK,1.0,0.9467213266041816
11259,3,99541988,99868349,291,12,7946,0.21534,0.41475,FILIP1L,1.0,0.9467213266041816
84103,4,100397161,100473460,127,12,7726,0.21532,0.41476,C4orf17,1.0,0.9467213266041816
340481,9,14601069,14728480,332,25,7651,0.21509,0.41485,ZDHHC21,1.0,0.9467213266041816
8814,14,50786122,50918179,223,20,7850,0.21494,0.41491,CDKL1,1.0,0.9467213266041816
57415,3,62269648,62331888,39,7,7376,0.21491,0.41492,C3orf14,1.0,0.9467213266041816
443,17,3342404,3412700,169,12,7669,0.21484,0.41495,ASPA,1.0,0.9467213266041816
6857,12,79222773,79855788,954,38,7897,0.21459,0.41504,SYT1,1.0,0.9467213266041816
5933,20,35614752,35759403,120,10,8093,0.21447,0.41509,RBL1,1.0,0.9467213266041816
64431,12,100558865,100628202,77,8,8079,0.21437,0.41513,ACTR6,1.0,0.9467213266041816
113763,7,149991938,150039810,59,2,7603,0.21433,0.41514,ZBED6CL,1.0,0.9467213266041816
57147,1,169812215,169898100,231,12,8028,0.21434,0.41514,SCYL3,1.0,0.9467213266041816
6000,1,240928817,241555505,1343,105,7749,0.21379,0.41536,RGS7,1.0,0.9467213266041816
54439,5,145548113,145678786,195,5,8143,0.21378,0.41536,RBM27,1.0,0.9467213266041816
78999,11,66589558,66637946,13,2,7655,0.21353,0.41546,LRFN4,1.0,0.9467213266041816
57677,19,36815355,36905126,155,10,7681,0.21349,0.41547,ZFP14,1.0,0.9467213266041816
366,15,58395374,58488110,153,16,7724,0.21344,0.41549,AQP9,1.0,0.9467213266041816
148741,1,145514209,145578526,59,7,7243,0.21337,0.41552,ANKRD35,1.0,0.9467213266041816
55222,10,72048726,72177406,333,31,7789,0.21315,0.4156,LRRC20,1.0,0.9467213266041816
6003,1,192570268,192639441,129,8,7834,0.21314,0.41561,RGS13,1.0,0.9467213266041816
977,11,797952,848840,82,5,7043,0.21307,0.41564,CD151,1.0,0.9467213266041816
100132146,3,46618925,46678033,175,20,7766,0.21294,0.41569,LOC100132146,1.0,0.9467213266041816
158293,9,96198776,96250874,84,8,8048,0.21267,0.41579,FAM120AOS,1.0,0.9467213266041816
4131,5,71368118,71515397,250,36,7668,0.21267,0.41579,MAP1B,1.0,0.9467213266041816
200810,3,125637459,125744383,158,12,7698,0.21258,0.41583,ALG1L,1.0,0.9467213266041816
57720,9,132780985,132912448,172,15,7653,0.21242,0.41589,GPR107,1.0,0.9467213266041816
