GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,symbol,P_bonf,P_fdr
5803,7,121478159,121712090,339,18,8015,0.031203,0.48755,PTPRZ1,1.0,0.921464544469615
64927,15,99666528,99826431,396,25,7992,0.031147,0.48758,TTC23,1.0,0.921464544469615
1808,8,26336709,26525693,559,27,8011,0.030881,0.48768,DPYSL2,1.0,0.921464544469615
8817,5,170811667,170894630,139,13,7872,0.030863,0.48769,FGF18,1.0,0.921464544469615
257415,7,92180072,92254706,81,8,7799,0.030765,0.48773,FAM133B,1.0,0.921464544469615
64761,7,139713544,139799086,117,14,7608,0.030634,0.48778,PARP12,1.0,0.921464544469615
113277,17,41328865,41382061,60,1,7073,0.030483,0.48784,TMEM106A,1.0,0.921464544469615
126295,19,2865896,2928641,111,6,7367,0.030436,0.48786,ZNF57,1.0,0.921464544469615
148229,19,1772074,1847275,64,8,7337,0.030371,0.48789,ATP8B3,1.0,0.921464544469615
130951,2,74775010,74910994,33,3,6875,0.03036,0.48789,M1AP,1.0,0.921464544469615
51514,1,212173919,212288187,110,11,7776,0.029893,0.48808,DTL,1.0,0.921464544469615
613211,8,11841489,11888760,59,7,7387,0.029866,0.48809,DEFB134,1.0,0.921464544469615
10220,12,56102064,56156665,13,5,7147,0.029599,0.48819,GDF11,1.0,0.921464544469615
9589,6,160112712,160187351,119,8,7651,0.029521,0.48822,WTAP,1.0,0.921464544469615
117608,5,178251954,178321424,455,18,7724,0.029391,0.48828,ZNF354B,1.0,0.921464544469615
26508,1,40079103,40140348,109,21,7717,0.029291,0.48832,HEYL,1.0,0.921464544469615
26032,3,33181537,33295707,274,22,7879,0.029094,0.48839,SUSD5,1.0,0.921464544469615
883,9,131585392,131679354,53,3,7247,0.028811,0.48851,CCBL1,1.0,0.921464544469615
5121,21,41204347,41311322,417,43,7697,0.028649,0.48857,PCP4,1.0,0.921464544469615
5286,11,17098108,17264543,212,9,7966,0.028637,0.48858,PIK3C2A,1.0,0.921464544469615
4638,3,123321143,123638149,228,16,7565,0.028416,0.48867,MYLK,1.0,0.921464544469615
339318,19,35190103,35243774,80,9,7680,0.028237,0.48874,ZNF181,1.0,0.921464544469615
24144,22,26877893,26943462,138,19,7852,0.028152,0.48877,TFIP11,1.0,0.921464544469615
3207,7,27210776,27259835,44,8,7552,0.028158,0.48877,HOXA11,1.0,0.921464544469615
8348,6,27826203,27936100,92,9,7333,0.027799,0.48891,HIST1H2BO,1.0,0.921464544469615
285753,6,109381329,109495115,62,3,7619,0.027731,0.48894,CEP57L1,1.0,0.921464544469615
100506013,4,165763156,165828676,93,15,7109,0.027431,0.48906,APELA,1.0,0.921464544469615
5995,10,85969809,86028944,163,20,7996,0.02725,0.48913,RGR,1.0,0.921464544469615
93611,1,11679432,11733384,63,10,7021,0.027103,0.48919,FBXO44,1.0,0.921464544469615
55178,17,650513,705741,76,15,7330,0.027047,0.48921,RNMTL1,1.0,0.921464544469615
155185,7,2684163,2765069,144,20,7228,0.026977,0.48924,AMZ1,1.0,0.921464544469615
27111,20,1280553,1344879,169,24,7567,0.026617,0.48938,SDCBP2,1.0,0.921464544469615
7084,16,66531906,66619315,27,4,7392,0.026518,0.48942,TK2,1.0,0.921464544469615
6760,18,23586217,23706176,43,4,7014,0.026365,0.48948,SS18,1.0,0.921464544469615
83959,20,3198063,3257109,149,14,7608,0.026364,0.48948,SLC4A11,1.0,0.921464544469615
8354,6,27829623,27875099,52,5,7235,0.026322,0.4895,HIST1H3I,1.0,0.921464544469615
29085,9,139708256,139755490,23,2,7450,0.026332,0.4895,PHPT1,1.0,0.921464544469615
57191,19,57956542,58003107,131,7,7889,0.026221,0.48954,VN1R1,1.0,0.921464544469615
11095,11,130264660,130333539,101,14,7406,0.026195,0.48955,ADAMTS8,1.0,0.921464544469615
79902,17,73166597,73241854,62,3,7561,0.026145,0.48957,NUP85,1.0,0.921464544469615
57654,4,1306043,1391837,172,10,7453,0.025999,0.48963,UVSSA,1.0,0.921464544469615
2237,11,61525109,61574716,37,4,7522,0.025683,0.48975,FEN1,1.0,0.921464544469615
29063,4,25279396,25384190,217,17,7828,0.025432,0.48986,ZCCHC4,1.0,0.921464544469615
23559,2,74649996,74698018,23,2,6868,0.025312,0.4899,WBP1,1.0,0.921464544469615
81282,11,4925949,4971893,158,22,8015,0.025303,0.48991,OR51G2,1.0,0.921464544469615
7135,1,201362895,201425874,86,13,7042,0.025225,0.48994,TNNI1,1.0,0.921464544469615
387748,11,5722678,5768768,154,11,7873,0.025204,0.48995,OR56B1,1.0,0.921464544469615
56300,2,113700596,113753249,115,9,8031,0.025138,0.48997,IL36G,1.0,0.921464544469615
84525,4,57504154,57582874,198,22,7616,0.024974,0.49004,HOPX,1.0,0.921464544469615
150372,22,42766413,42868086,214,20,7840,0.024728,0.49014,NFAM1,1.0,0.921464544469615
24,1,94448393,94621705,416,50,7823,0.024576,0.4902,ABCA4,1.0,0.921464544469615
945,19,51693335,51753274,67,11,7559,0.024571,0.4902,CD33,1.0,0.921464544469615
90580,19,11004424,11050917,41,3,7893,0.02441,0.49026,C19orf52,1.0,0.921464544469615
160851,13,42579172,42814352,652,28,8033,0.024384,0.49027,DGKH,1.0,0.921464544469615
54629,15,59028393,59159754,165,11,7521,0.024367,0.49028,FAM63B,1.0,0.921464544469615
340252,7,63970255,64058505,220,10,7880,0.024178,0.49036,ZNF680,1.0,0.921464544469615
55743,12,133406937,133516459,266,13,7706,0.024115,0.49038,CHFR,1.0,0.921464544469615
10947,8,41975464,42038701,75,6,7884,0.024087,0.49039,AP3M2,1.0,0.921464544469615
4148,2,20181813,20247455,133,16,7820,0.023518,0.49062,MATN3,1.0,0.921464544469615
9722,1,162004581,162349813,697,40,7704,0.023507,0.49062,NOS1AP,1.0,0.921464544469615
26207,17,65338397,65703379,482,65,7418,0.023487,0.49063,PITPNC1,1.0,0.921464544469615
54455,1,16563339,16713965,242,9,8067,0.023451,0.49065,FBXO42,1.0,0.921464544469615
401944,1,22103758,22161714,104,18,7722,0.02332,0.4907,LDLRAD2,1.0,0.921464544469615
84838,1,247450717,247530294,132,14,7655,0.023295,0.49071,ZNF496,1.0,0.921464544469615
79187,19,4269591,4333843,77,15,6773,0.022796,0.49091,FSD1,1.0,0.921464544469615
3009,6,27824570,27870359,52,5,7235,0.022761,0.49092,HIST1H1B,1.0,0.921464544469615
7066,3,184079773,184132368,62,10,7410,0.022599,0.49098,THPO,1.0,0.921464544469615
5264,10,13309796,13377133,183,19,7753,0.022415,0.49106,PHYH,1.0,0.921464544469615
23231,4,25739049,25899647,286,37,7549,0.022291,0.49111,SEL1L3,1.0,0.921464544469615
55620,19,4314040,4377783,84,12,7313,0.022227,0.49113,STAP2,1.0,0.921464544469615
118426,12,12474967,12647587,384,27,7752,0.02201,0.49122,LOH12CR1,1.0,0.921464544469615
729956,19,55930105,55989230,28,7,6578,0.021658,0.49136,SHISA7,1.0,0.921464544469615
55623,16,20722498,20788405,110,7,7654,0.021524,0.49141,THUMPD1,1.0,0.921464544469615
8802,2,84640647,84721586,86,4,7325,0.021396,0.49146,SUCLG1,1.0,0.921464544469615
10906,12,112528349,112601408,35,3,7621,0.021168,0.49156,TRAFD1,1.0,0.921464544469615
9200,10,17621031,17694383,189,19,7765,0.021129,0.49157,HACD1,1.0,0.921464544469615
8501,11,57242004,57318192,85,10,7517,0.021098,0.49158,SLC43A1,1.0,0.921464544469615
134701,6,84527985,84577234,24,2,7099,0.021057,0.4916,RIPPLY2,1.0,0.921464544469615
8368,6,27830926,27876289,52,5,7261,0.020938,0.49165,HIST1H4L,1.0,0.921464544469615
256144,11,48311493,48357482,85,5,7561,0.020644,0.49176,OR4C3,1.0,0.921464544469615
51117,9,131049791,131106351,46,4,7454,0.020432,0.49185,COQ4,1.0,0.921464544469615
84896,10,89501608,89636111,159,8,7916,0.020425,0.49185,ATAD1,1.0,0.921464544469615
163227,19,21896417,21985430,203,13,7967,0.020363,0.49188,ZNF100,1.0,0.921464544469615
3167,10,124867006,124920188,67,13,7170,0.020271,0.49191,HMX2,1.0,0.921464544469615
10130,2,10898889,11013103,498,25,7808,0.019803,0.4921,PDIA6,1.0,0.921464544469615
8895,8,87491656,87583726,188,16,7837,0.019787,0.49211,CPNE3,1.0,0.921464544469615
84313,17,40890454,40941618,17,3,7775,0.0197,0.49214,VPS25,1.0,0.921464544469615
79849,11,119021127,119070932,37,5,7819,0.01968,0.49215,PDZD3,1.0,0.921464544469615
27013,2,220026619,220077885,40,3,7162,0.019564,0.4922,CNPPD1,1.0,0.921464544469615
158062,9,139628469,139677980,70,5,7587,0.01915,0.49236,LCN6,1.0,0.921464544469615
56140,5,140185907,140401929,244,12,7789,0.019011,0.49242,PCDHA8,1.0,0.921464544469615
54345,20,62669079,62715979,67,13,7066,0.01881,0.4925,SOX18,1.0,0.921464544469615
144100,11,16799207,17070963,612,33,7804,0.018771,0.49251,PLEKHA7,1.0,0.921464544469615
54884,2,85559078,85616821,83,12,7848,0.018767,0.49251,RETSAT,1.0,0.921464544469615
25936,1,212889495,213000139,268,10,8118,0.018692,0.49254,NSL1,1.0,0.921464544469615
79730,4,40716914,40822002,177,18,7602,0.018681,0.49255,NSUN7,1.0,0.921464544469615
3954,4,1803206,1892974,5,2,6480,0.0186,0.49258,LETM1,1.0,0.921464544469615
64755,16,31490796,31554740,128,10,7935,0.018556,0.4926,C16orf58,1.0,0.921464544469615
58473,11,73322223,73383864,94,12,7811,0.018499,0.49262,PLEKHB1,1.0,0.921464544469615
7011,14,20823826,20917331,255,40,7571,0.018405,0.49266,TEP1,1.0,0.921464544469615
4052,2,33137221,33634576,1155,56,7694,0.01837,0.49267,LTBP1,1.0,0.921464544469615
2205,1,159218678,159288014,121,13,7473,0.018349,0.49268,FCER1A,1.0,0.921464544469615
10302,15,66772666,66825146,100,10,7998,0.017939,0.49284,SNAPC5,1.0,0.921464544469615
79169,1,228278428,228328112,26,5,7779,0.01784,0.49288,C1orf35,1.0,0.921464544469615
6296,16,20740312,20818479,109,7,7670,0.017815,0.49289,ACSM3,1.0,0.921464544469615
3112,6,32770540,32819825,169,27,7043,0.017822,0.49289,HLA-DOB,1.0,0.921464544469615
10581,11,273095,319410,20,7,6842,0.017765,0.49291,IFITM2,1.0,0.921464544469615
54925,16,3421661,3486065,127,10,7977,0.017776,0.49291,ZSCAN32,1.0,0.921464544469615
161436,14,89069241,89294096,280,12,7700,0.017625,0.49297,EML5,1.0,0.921464544469615
64240,2,44029611,44101039,193,17,7728,0.017598,0.49298,ABCG5,1.0,0.921464544469615
1397,14,105904275,105956507,4,2,7051,0.017579,0.49299,CRIP2,1.0,0.921464544469615
9112,14,105851186,105947066,4,2,7051,0.017579,0.49299,MTA1,1.0,0.921464544469615
54943,21,34850238,34899023,63,7,7939,0.017239,0.49312,DNAJC28,1.0,0.921464544469615
51588,19,3972749,4048067,109,8,7157,0.01713,0.49317,PIAS4,1.0,0.921464544469615
8803,13,48506791,48647125,396,14,8108,0.017008,0.49321,SUCLA2,1.0,0.921464544469615
11341,4,174299299,174355617,36,2,7216,0.017009,0.49321,SCRG1,1.0,0.921464544469615
341019,11,31274171,31426357,156,8,8121,0.016705,0.49334,DCDC1,1.0,0.921464544469615
1955,9,123353196,123511765,143,4,7740,0.016628,0.49337,MEGF9,1.0,0.921464544469615
23186,14,103023996,103206913,233,11,7952,0.01659,0.49338,RCOR1,1.0,0.921464544469615
11037,2,48722308,48835654,294,19,7660,0.016414,0.49345,STON1,1.0,0.921464544469615
100128496,20,18780372,18845839,105,15,7708,0.016418,0.49345,C20orf78,1.0,0.921464544469615
729230,3,46360235,46412413,143,11,7769,0.016261,0.49351,CCR2,1.0,0.921464544469615
56113,5,140683354,140902546,263,19,7849,0.016095,0.49358,PCDHGA2,1.0,0.921464544469615
116138,6,42946841,42999036,60,4,7292,0.016074,0.49359,KLHDC3,1.0,0.921464544469615
132320,4,129795148,130049764,412,17,8024,0.015723,0.49373,SCLT1,1.0,0.921464544469615
84811,11,116608886,116678714,157,19,8026,0.015626,0.49377,BUD13,1.0,0.921464544469615
26073,17,26663659,26719603,70,5,7967,0.015612,0.49377,POLDIP2,1.0,0.921464544469615
8218,22,19156986,19314247,281,10,7922,0.01545,0.49384,CLTCL1,1.0,0.921464544469615
23353,7,820194,924557,282,13,7665,0.015384,0.49386,SUN1,1.0,0.921464544469615
25839,16,70504472,70592457,66,4,7719,0.015268,0.49391,COG4,1.0,0.921464544469615
342909,19,44541297,44601623,79,6,7272,0.01521,0.49393,ZNF284,1.0,0.921464544469615
85450,10,106059454,106133251,53,3,7848,0.015227,0.49393,ITPRIP,1.0,0.921464544469615
388394,17,45045522,45091614,144,10,7543,0.014989,0.49402,RPRML,1.0,0.921464544469615
375190,2,24311350,24402507,206,13,7967,0.014767,0.49411,FAM228B,1.0,0.921464544469615
338323,11,7006700,7102757,209,8,7982,0.014729,0.49412,NLRP14,1.0,0.921464544469615
29105,16,58137496,58198296,68,9,7527,0.014557,0.49419,CFAP20,1.0,0.921464544469615
94015,17,72174696,72268159,147,16,7471,0.014436,0.49424,TTYH2,1.0,0.921464544469615
5818,11,119498808,119634435,208,19,7378,0.014309,0.49429,PVRL1,1.0,0.921464544469615
54531,19,295575,379791,205,14,7661,0.014325,0.49429,MIER2,1.0,0.921464544469615
83643,10,12928625,13176762,798,71,7648,0.014236,0.49432,CCDC3,1.0,0.921464544469615
23112,22,40405046,40741812,389,14,7845,0.01425,0.49432,TNRC6B,1.0,0.921464544469615
163782,1,62691837,62820083,337,22,7679,0.013997,0.49442,KANK4,1.0,0.921464544469615
10940,8,99094521,99182069,204,22,7820,0.013966,0.49443,POP1,1.0,0.921464544469615
8365,6,26271278,26320844,129,8,7775,0.013874,0.49447,HIST1H4H,1.0,0.921464544469615
8022,9,139078096,139131955,43,7,7038,0.013579,0.49458,LHX3,1.0,0.921464544469615
80323,18,52558740,52661739,208,15,7961,0.01337,0.49467,CCDC68,1.0,0.921464544469615
55635,1,68929835,68997799,117,11,7776,0.013314,0.49469,DEPDC1,1.0,0.921464544469615
8529,19,15978834,16043884,281,14,7902,0.013209,0.49473,CYP4F2,1.0,0.921464544469615
80045,1,9153472,9224229,118,12,7415,0.012971,0.49483,GPR157,1.0,0.921464544469615
80335,3,52278438,52347659,62,4,8083,0.012833,0.49488,WDR82,1.0,0.921464544469615
4762,5,134859972,134906639,33,6,7862,0.012729,0.49492,NEUROG1,1.0,0.921464544469615
152559,4,79826364,79895582,70,7,7662,0.012388,0.49506,PAQR3,1.0,0.921464544469615
9407,4,68676594,68784716,212,20,7817,0.012258,0.49511,TMPRSS11D,1.0,0.921464544469615
7874,16,8975951,9092341,206,15,7460,0.012261,0.49511,USP7,1.0,0.921464544469615
284697,1,92510862,92623397,86,4,7605,0.01205,0.49519,BTBD8,1.0,0.921464544469615
286753,17,1147957,1214281,100,14,6782,0.011029,0.4956,TUSC5,1.0,0.921464544469615
64798,8,120850900,121073157,692,21,8002,0.011012,0.49561,DEPTOR,1.0,0.921464544469615
55281,7,134797766,134860967,149,7,8045,0.010774,0.4957,TMEM140,1.0,0.921464544469615
10519,15,90763477,90843991,195,14,7545,0.010465,0.49583,CIB1,1.0,0.921464544469615
285973,7,150699297,150756586,85,17,7087,0.010454,0.49583,ATG9B,1.0,0.921464544469615
347730,2,80505481,80566718,64,12,7644,0.01034,0.49587,LRRTM1,1.0,0.921464544469615
9310,19,44780501,44844606,95,7,8013,0.010264,0.49591,ZNF235,1.0,0.921464544469615
8590,11,6805756,6852139,132,10,7931,0.0099854,0.49602,OR6A2,1.0,0.921464544469615
51027,1,149836110,149882348,33,2,7184,0.0098996,0.49605,BOLA1,1.0,0.921464544469615
29106,15,51938550,52023223,120,11,7893,0.0098539,0.49607,SCG3,1.0,0.921464544469615
51666,7,95080213,95179543,171,20,7749,0.0097736,0.4961,ASB4,1.0,0.921464544469615
4222,17,41707757,41774262,99,12,7689,0.0097604,0.49611,MEOX1,1.0,0.921464544469615
121130,12,55995676,56041617,91,10,7917,0.0095945,0.49617,OR10P1,1.0,0.921464544469615
79009,10,70626034,70716603,186,15,7902,0.0095662,0.49618,DDX50,1.0,0.921464544469615
10875,7,76812688,76864150,67,7,7856,0.0094837,0.49622,FGL2,1.0,0.921464544469615
201725,4,159577827,159628407,17,3,7546,0.0093538,0.49627,C4orf46,1.0,0.921464544469615
9910,1,174093552,174974445,1078,11,7849,0.0093269,0.49628,RABGAP1L,1.0,0.921464544469615
7429,2,219248838,219324248,68,6,7523,0.009045,0.49639,VIL1,1.0,0.921464544469615
28965,5,128265951,128379335,523,15,7878,0.0089939,0.49641,SLC27A6,1.0,0.921464544469615
342184,15,33047745,33521934,1290,80,7818,0.0087664,0.4965,FMN1,1.0,0.921464544469615
113278,20,730724,791628,205,36,7284,0.0087236,0.49652,SLC52A3,1.0,0.921464544469615
10171,9,4757834,4871066,339,25,7487,0.0085346,0.4966,RCL1,1.0,0.921464544469615
252969,8,11592172,11654854,274,21,7574,0.0083065,0.49669,NEIL2,1.0,0.921464544469615
284071,17,42698762,42765673,114,7,8112,0.0080558,0.49679,C17orf104,1.0,0.921464544469615
391191,1,248093634,248139641,33,3,7118,0.0080205,0.4968,OR2AK2,1.0,0.921464544469615
101928621,4,1307222,1354906,101,7,7324,0.0079342,0.49683,LOC101928621,1.0,0.921464544469615
112802,12,52927693,52981931,183,25,7914,0.0077624,0.4969,KRT71,1.0,0.921464544469615
140690,20,56061021,56135708,189,24,7764,0.0076274,0.49696,CTCFL,1.0,0.921464544469615
79023,12,102457967,102549025,82,5,8119,0.0075792,0.49698,NUP37,1.0,0.921464544469615
26262,5,176039388,176096059,77,10,7257,0.0075458,0.49699,TSPAN17,1.0,0.921464544469615
10438,2,68259332,68325159,39,5,7168,0.0072697,0.4971,C1D,1.0,0.921464544469615
115106,18,43649298,43718299,167,10,7294,0.0071948,0.49713,HAUS1,1.0,0.921464544469615
1468,17,79644266,79698046,120,8,7755,0.0070343,0.49719,SLC25A10,1.0,0.921464544469615
5142,1,66223193,66850262,1000,54,7772,0.0068607,0.49726,PDE4B,1.0,0.921464544469615
28514,6,170581288,170634815,116,9,7584,0.0068127,0.49728,DLL1,1.0,0.921464544469615
2202,2,56083097,56186298,160,22,7681,0.0067844,0.49729,EFEMP1,1.0,0.921464544469615
3417,2,209090951,209155478,61,7,7977,0.0067993,0.49729,IDH1,1.0,0.921464544469615
57168,22,26790280,26850978,133,19,7325,0.0067626,0.4973,ASPHD2,1.0,0.921464544469615
11212,8,37584680,37647286,7,2,7010,0.0067016,0.49733,PROSC,1.0,0.921464544469615
23560,10,999349,1073708,168,12,7968,0.0066617,0.49734,GTPBP4,1.0,0.921464544469615
27235,4,84174972,84241067,117,9,7741,0.0063266,0.49748,COQ2,1.0,0.921464544469615
3801,16,57782129,57931957,331,30,7729,0.00614,0.49755,KIFC3,1.0,0.921464544469615
6749,11,57083459,57138351,73,7,7923,0.0058838,0.49765,SSRP1,1.0,0.921464544469615
974,17,61996098,62044710,56,6,7573,0.0057982,0.49769,CD79B,1.0,0.921464544469615
101929008,7,45783810,45832386,28,3,6568,0.0057964,0.49769,LOC101929008,1.0,0.921464544469615
10390,1,111647249,111737724,119,11,7923,0.0056324,0.49775,CEPT1,1.0,0.921464544469615
219743,10,71887737,71941496,82,9,7349,0.0054953,0.49781,TYSND1,1.0,0.921464544469615
2903,16,9837265,10311611,1498,39,7911,0.0054671,0.49782,GRIN2A,1.0,0.921464544469615
140461,12,48531572,48586377,113,12,7904,0.0054735,0.49782,ASB8,1.0,0.921464544469615
475,5,151112383,151173210,89,5,8031,0.0052803,0.49789,ATOX1,1.0,0.921464544469615
285313,3,151143778,151214272,170,13,7961,0.0052312,0.49791,IGSF10,1.0,0.921464544469615
5696,6,32798494,32847712,89,16,7043,0.0051849,0.49793,PSMB8,1.0,0.921464544469615
65998,11,63517364,63571113,67,3,7803,0.0049211,0.49804,C11orf95,1.0,0.921464544469615
4948,15,27990021,28379483,710,37,7442,0.0047239,0.49812,OCA2,1.0,0.921464544469615
8764,1,2452291,2505268,60,4,7580,0.0044551,0.49822,TNFRSF14,1.0,0.921464544469615
92346,1,172354828,172447969,207,18,8123,0.0043744,0.49825,C1orf105,1.0,0.921464544469615
127495,1,100604004,100678829,56,4,7572,0.0043446,0.49827,LRRC39,1.0,0.921464544469615
64320,2,219518587,219571781,28,1,8068,0.0042003,0.49832,RNF25,1.0,0.921464544469615
642597,18,5133672,5232507,257,27,7379,0.0041865,0.49833,C18orf42,1.0,0.921464544469615
100288485,10,37880366,37926859,123,8,8139,0.0039194,0.49844,MTRNR2L7,1.0,0.921464544469615
1967,12,124095570,124153323,98,6,7861,0.0038349,0.49847,EIF2B1,1.0,0.921464544469615
2169,4,120228405,120278316,234,8,8088,0.0037131,0.49852,FABP2,1.0,0.921464544469615
3588,21,34603665,34679539,170,18,7764,0.0037171,0.49852,IL10RB,1.0,0.921464544469615
389208,4,68908916,69030587,223,6,7595,0.0036284,0.49855,TMPRSS11F,1.0,0.921464544469615
57732,4,2261324,2455370,561,35,7670,0.003638,0.49855,ZFYVE28,1.0,0.921464544469615
12,14,95043639,95100395,210,27,7676,0.0035559,0.49858,SERPINA3,1.0,0.921464544469615
58985,1,24436261,24504783,150,17,7886,0.0035355,0.49859,IL22RA1,1.0,0.921464544469615
121227,12,59255937,59349319,117,9,7898,0.0034152,0.49864,LRIG3,1.0,0.921464544469615
84305,12,56285197,56356697,32,2,7872,0.0033911,0.49865,WIBG,1.0,0.921464544469615
83855,19,1842398,1898564,77,7,7256,0.0033861,0.49865,KLF16,1.0,0.921464544469615
340156,6,2653863,2800615,480,39,7828,0.0033399,0.49867,MYLK4,1.0,0.921464544469615
4792,14,35860716,35908960,117,19,7303,0.0029142,0.49884,NFKBIA,1.0,0.921464544469615
6890,6,32802986,32856748,76,13,7066,0.0026203,0.49895,TAP1,1.0,0.921464544469615
55780,6,170116718,170191680,147,9,7825,0.0025849,0.49897,ERMARD,1.0,0.921464544469615
51296,11,60694555,60754257,101,12,7771,0.0025358,0.49899,SLC15A3,1.0,0.921464544469615
55768,3,25750435,25866530,79,1,7378,0.001984,0.49921,NGLY1,1.0,0.921464544469615
8788,14,101158202,101211467,117,16,7414,0.0019144,0.49924,DLK1,1.0,0.921464544469615
255057,19,1218059,1272990,32,4,6645,0.0015467,0.49938,C19orf26,1.0,0.921464544469615
36,10,124733429,124827806,200,21,7713,0.0014955,0.4994,ACADSB,1.0,0.921464544469615
2014,19,48793629,48843810,115,8,7861,0.0012499,0.4995,EMP3,1.0,0.921464544469615
285641,5,150645926,150718334,175,13,7521,0.0011332,0.49955,SLC36A3,1.0,0.921464544469615
27133,14,63163291,63546956,618,34,7742,0.0010003,0.4996,KCNH5,1.0,0.921464544469615
400451,15,93150678,93234031,182,18,7599,0.00086861,0.49965,FAM174B,1.0,0.921464544469615
23532,22,22880123,22936696,39,3,6787,0.00059595,0.49976,PRAME,1.0,0.921464544469615
271,1,110127435,110184677,67,10,7648,0.000481,0.49981,AMPD2,1.0,0.921464544469615
133121,4,184999859,185174114,434,45,7552,0.00044081,0.49982,ENPP6,1.0,0.921464544469615
127294,1,24372531,24473665,249,26,7758,0.00042221,0.49983,MYOM3,1.0,0.921464544469615
54578,2,234565321,234691951,314,15,7843,0.00036561,0.49985,UGT1A6,1.0,0.921464544469615
284723,1,16027721,16077884,105,9,7869,0.00035346,0.49986,SLC25A34,1.0,0.921464544469615
9044,10,93648526,93800755,242,17,7916,0.00029095,0.49988,BTAF1,1.0,0.921464544469615
8568,21,45174418,45233983,188,17,7822,0.00012601,0.49995,RRP1,1.0,0.921464544469615
29952,9,139994992,140044204,24,3,6848,0.00013402,0.49995,DPP7,1.0,0.921464544469615
9138,19,42352240,42421604,40,2,7593,-7.4786e-05,0.50003,ARHGEF1,1.0,0.921464544469615
5075,20,21651297,21709124,3,1,7051,-0.00010426,0.50004,PAX1,1.0,0.921464544469615
644100,5,115352163,115404827,154,11,7313,-0.00028658,0.50011,ARL14EPL,1.0,0.921464544469615
55599,1,104033323,104107861,37,4,7750,-0.00030651,0.50012,RNPC3,1.0,0.921464544469615
51071,12,16029186,16200315,130,13,7640,-0.00043019,0.50017,DERA,1.0,0.921464544469615
645811,16,1474389,1529490,211,18,7479,-0.00044725,0.50018,CCDC154,1.0,0.921464544469615
55527,19,4756728,4805571,106,12,7578,-0.00044434,0.50018,FEM1A,1.0,0.921464544469615
130560,2,231825839,231894572,165,14,7487,-0.00050919,0.5002,SPATA3,1.0,0.921464544469615
9937,10,115584483,115649163,35,7,7590,-0.00051567,0.50021,DCLRE1A,1.0,0.921464544469615
2678,22,24944629,25034972,46,5,7536,-0.00054224,0.50022,GGT1,1.0,0.921464544469615
388282,16,57809549,57860831,107,13,7848,-0.0006683,0.50027,LOC388282,1.0,0.921464544469615
9353,4,20219566,20632184,672,67,7695,-0.00068691,0.50027,SLIT2,1.0,0.921464544469615
65263,8,144676083,144726784,89,14,7249,-0.00069676,0.50028,PYCRL,1.0,0.921464544469615
3685,2,187419058,187555629,171,16,8034,-0.00071612,0.50029,ITGAV,1.0,0.921464544469615
100652758,5,151139354,151186069,74,5,7987,-0.00079181,0.50032,LOC100652758,1.0,0.921464544469615
92086,20,23955687,24004475,95,4,7358,-0.00094989,0.50038,GGTLC1,1.0,0.921464544469615
79616,5,159668666,159774602,164,21,7468,-0.0011391,0.50045,CCNJL,1.0,0.921464544469615
114882,12,76735577,76988589,346,15,8003,-0.0014237,0.50057,OSBPL8,1.0,0.921464544469615
54716,3,45786941,45873039,108,26,7676,-0.0016829,0.50067,SLC6A20,1.0,0.921464544469615
3812,19,55326898,55388670,21,3,7224,-0.0020411,0.50081,KIR3DL2,1.0,0.921464544469615
3831,14,104060525,104177888,178,10,7621,-0.0020523,0.50082,KLC1,1.0,0.921464544469615
4179,1,207890383,207978861,135,9,8010,-0.0021712,0.50087,CD46,1.0,0.921464544469615
3776,1,215143885,215420436,562,20,7773,-0.0021943,0.50088,KCNK2,1.0,0.921464544469615
54799,17,49244786,49372788,203,9,8054,-0.0023217,0.50093,MBTD1,1.0,0.921464544469615
7019,10,60109903,60168990,58,8,7789,-0.0024867,0.50099,TFAM,1.0,0.921464544469615
55345,4,113450489,113593151,180,13,7835,-0.0026333,0.50105,ZGRF1,1.0,0.921464544469615
57658,12,54094902,54156307,103,16,7385,-0.0026615,0.50106,CALCOCO1,1.0,0.921464544469615
392255,8,97144558,97208020,67,6,7537,-0.0028367,0.50113,GDF6,1.0,0.921464544469615
55902,20,33427766,33525769,111,5,7696,-0.0028319,0.50113,ACSS2,1.0,0.921464544469615
51096,17,49302897,49385294,131,7,8119,-0.0028824,0.50115,UTP18,1.0,0.921464544469615
7862,3,9738413,9799699,39,11,7285,-0.0031124,0.50124,BRPF1,1.0,0.921464544469615
26999,5,156658091,156832606,410,20,7951,-0.0030992,0.50124,CYFIP2,1.0,0.921464544469615
126767,1,12741118,12798726,106,10,7510,-0.0031252,0.50125,AADACL3,1.0,0.921464544469615
9453,1,235456753,235517847,121,7,7949,-0.0035205,0.5014,GGPS1,1.0,0.921464544469615
284001,17,80049333,80205705,417,5,7220,-0.0035053,0.5014,CCDC57,1.0,0.921464544469615
57143,14,78231426,78410297,564,30,7930,-0.003583,0.50143,ADCK1,1.0,0.921464544469615
57805,8,22427145,22487984,74,4,7613,-0.0035893,0.50143,CCAR2,1.0,0.921464544469615
164684,22,42356607,42438935,139,9,7954,-0.0038806,0.50155,WBP2NL,1.0,0.921464544469615
84858,10,77147602,77196513,7,3,7020,-0.003913,0.50156,ZNF503,1.0,0.921464544469615
79622,16,68829,117669,45,5,6992,-0.004088,0.50163,SNRNP25,1.0,0.921464544469615
